referenceSet,testSet,moduleLabel,moduleSize,medianRank.qual,propVarExplained.qual,meanSignAwareKME.qual,meanSignAwareCorDat.qual,meanAdj.qual,meanMAR.qual,medianRank.pres,medianRankDensity.pres,medianRankConnectivity.pres,propVarExplained.pres,meanSignAwareKME.pres,meanSignAwareCorDat.pres,meanAdj.pres,meanMAR.pres,cor.kIM,cor.kME,cor.kMEall,cor.cor,cor.MAR,accuracy,minusLogFisherP,coClustering,separability.qual,separability.pres,Zsummary.qual,Z.propVarExplained.qual,Z.meanSignAwareKME.qual,Z.meanSignAwareCorDat.qual,Z.meanAdj.qual,Z.meanMAR.qual,log.psummary.qual,log.p.propVarExplained.qual,log.p.meanSignAwareKME.qual,log.p.meanSignAwareCorDat.qual,log.p.meanAdj.qual,log.p.meanClusterCoeff.qual,log.p.meanMAR.qual,log.p.Bonfsummary.qual,log.p.Bonf.propVarExplained.qual,log.p.Bonf.meanSignAwareKME.qual,log.p.Bonf.meanSignAwareCorDat.qual,log.p.Bonf.meanAdj.qual,log.p.Bonf.meanClusterCoeff.qual,log.p.Bonf.meanMAR.qual,Zsummary.pres,Zdensity.pres,Zconnectivity.pres,Z.propVarExplained.pres,Z.meanSignAwareKME.pres,Z.meanSignAwareCorDat.pres,Z.meanAdj.pres,Z.meanMAR.pres,Z.cor.kIM,Z.cor.kME,Z.cor.kMEall,Z.cor.cor,Z.cor.MAR,log.psummary.pres,log.pdensity.pres,log.pconnectivity.pres,log.p.propVarExplained.pres,log.p.meanSignAwareKME.pres,log.p.meanSignAwareCorDat.pres,log.p.meanAdj.pres,log.p.meanClusterCoeff.pres,log.p.meanMAR.pres,log.p.cor.kIM,log.p.cor.kME,log.p.cor.kMEall,log.p.cor.cor,log.p.cor.clusterCoeff,log.p.cor.MAR,log.p.Bonfsummary.pres,log.p.Bonfdensity.pres,log.p.Bonfconnectivity.pres,log.p.Bonf.propVarExplained.pres,log.p.Bonf.meanSignAwareKME.pres,log.p.Bonf.meanSignAwareCorDat.pres,log.p.Bonf.meanAdj.pres,log.p.Bonf.meanClusterCoeff.pres,log.p.Bonf.meanMAR.pres,log.p.Bonf.cor.kIM,log.p.Bonf.cor.kME,log.p.Bonf.cor.kMEall,log.p.Bonf.cor.cor,log.p.Bonf.cor.clusterCoeff,log.p.Bonf.cor.MAR,Z.accuracy,Z.minusLogFisherP,Z.coClustering,log.p.accuracy,log.p.minusLogFisherP,log.p.coClustering,log.p.Bonf.accuracy,log.p.Bonf.minusLogFisherP,log.p.Bonf.coClustering,Z.separability.qual,log.p.separability.qual,log.p.Bonf.separability.qual,Z.separability.pres,log.p.separability.pres,log.p.Bonf.separability.pres
Wild_cross,Lab_cross,red,583,5,0.417661193905385,0.624515617704281,0.395759592912443,0.0262585543177029,0.098811428814122,4,4.5,2,0.23718867339041,0.360649688618286,0.136031055225089,0.00954794264933263,0.0875487407116286,0.637305802176969,0.820679671315316,0.651936265984335,0.512426715910327,0.396009810329932,0.228130360205832,25.20451893584,0.131827907552475,0.463559769501981,0.43199771217744,33.0597892942073,27.384175398109,26.0746567249471,47.9966853282271,38.7354031903055,6.62163662915861,-246.238207561971,-164.674376298698,-149.451688252314,-502.318636940439,-327.802038825245,NA,-10.7505039116567,-245.062116302916,-163.498285039642,-148.275596993258,-501.142545681384,-326.625947566189,NA,-9.57441265260101,22.4072098132267,13.497051573068,31.3173680533854,-0.89851800643249,27.8926211525685,164.685821721618,-0.929065536687252,0.161475968440252,14.791403046597,31.3173680533854,89.5690624813086,201.061217179646,8.89374548756252,-150.152695815384,-85.4369375697526,-214.868454061015,-0.0885519240568205,-170.785323215448,-5891.95725894782,-0.0842981959397477,NA,-0.360653714170058,-49.0797524290028,-214.868454061015,-1744.44043880476,-8781.0127673861,NA,-18.5295679578974,-149.248489390078,-84.8046159781963,-213.692362801959,0,-169.609231956393,-5890.78116768876,0,NA,0,-47.9036611699472,-213.692362801959,-1743.2643475457,-8779.83667612705,NA,-17.3534766988418,-0.533331472954866,49.1500113472408,0.449306648704971,-0.152984182154541,-526.658511142316,-0.48597686362327,0,-525.48241988326,0,180.127720356835,-7048.21311723189,-7047.03702597283,161.880183052893,-5692.99380320176,-5691.8177119427
Wild_cross,Lab_cross,salmon,63,2,0.454647392269984,0.662802289698963,0.431479284680267,0.0298792086468011,0.11759637021883,11,9.5,11,0.216854931338969,0.117543508318243,0.0300439404090381,0.0113134916881039,0.100029594675692,0.799081116745711,0.208039738821424,0.127356799215309,0.128527471725272,0.827833054308399,0.365079365079365,1.51533624602774,0.188428059395801,0.417488088637365,0.24320982587185,12.2684850788534,10.7495450682624,11.0937302754781,18.4694361608867,13.4432398822287,4.2909874293253,-34.4725444617808,-26.5261145406772,-28.1721232172599,-75.7400900056889,-40.7729657063017,NA,-5.0509019343313,-33.2964532027251,-25.3500232816215,-26.9960319582042,-74.5639987466333,-39.596874447246,NA,-3.87481067527562,3.55785355038923,1.13773160577041,5.97797549500806,-1.55331396452883,2.01667535171131,4.56513662038304,0.258787859829515,1.59494424679698,6.19677379495209,1.59606978812134,16.1286959495701,5.97797549500806,6.39107978724569,-4.9886510205701,-1.03024154342239,-8.94706049771781,-0.0269525781841925,-1.66025643950717,-5.60278226023992,-0.400226647337613,NA,-1.25678546805235,-9.54036453462971,-1.25777301039689,-58.0959042069935,-8.94706049771781,NA,-10.0842878806682,-4.00652591444394,-0.242082590225746,-7.77096923866213,0,-0.484165180451493,-4.42669100118424,0,NA,-0.0806942089966698,-8.36427327557403,-0.0816817513412043,-56.9198129479378,-7.77096923866213,NA,-8.90819662161253,2.61798927592008,0.759771742450284,2.79161668998018,-2.3543341970589,-0.650342716950176,-2.58132223424209,-1.17824293800322,0,-1.40523097518641,1.34855527531197,-1.05188093182011,0,13.6876075818166,-42.2203715824532,-41.0442803233975
Wild_cross,Lab_cross,tan,89,4,0.437966414286216,0.64726269810579,0.41575470898602,0.0276381796946519,0.10966016963836,13,13.5,12,0.13496610003732,0.0822877000432533,0.0134485907256645,0.00509740744343042,0.0788532449764481,0.382260864741193,0.150897374926961,0.0107190487536471,0.0645024000662498,0.335370570135892,0.235955056179775,2.06839124133067,0.114402451481103,0.416905100569871,0.0174414414662714,13.533174782743,11.7975070583048,11.7924109628407,20.6192483327649,15.2688425071813,4.05891042868964,-41.9533347109178,-31.6967540400029,-31.6704643296914,-94.0352665097768,-52.2099153818327,NA,-4.60816353001144,-40.7772434518621,-30.5206627809472,-30.4943730706357,-92.8591752507211,-51.033824122777,NA,-3.43207227095576,1.60583804757186,-0.391924315582032,3.60360041072575,-4.85373076800044,1.16088241736544,1.95791672598684,-1.9447310485295,-0.207171889136953,3.60360041072575,1.2155934832578,0.25006790759177,3.8252762765852,3.23717736376114,-2.13267152435372,-0.46102055335218,-3.80432249535527,-2.63096114192812e-07,-0.910643010103405,-1.59998222414183,-0.0113980966009551,NA,-0.235030611101178,-3.80432249535527,-0.950510980995919,-0.396566103813077,-4.18500198596427,NA,-3.21925667756286,-1.31411561814979,0,-2.62823123629959,0,0,-0.42389096508615,0,NA,0,-2.62823123629959,0,0,-3.00891072690858,NA,-2.04316541850718,-0.305313832056421,1.65737751354431,-0.834811078291979,-0.207652842718275,-1.31227857073014,-0.0979492429277187,0,-0.136187311674462,0,2.66135799200862,-2.40990438121769,-1.233813122162,-0.0984388569060465,-0.268243600955708,0
Wild_cross,Lab_cross,turquoise,1000,1,0.529937410047047,0.706519734834969,0.50102634659867,0.0688461241250157,0.164595879616498,1,1,1,0.470604408266978,0.617472414059353,0.378241411406872,0.0608799890225952,0.169974850933387,0.744286056104373,0.933341459147851,0.717039613892351,0.833035965271101,0.750889384622195,0.598315635298425,200,0.404429136102516,0.463559769501981,0.0586534836581869,86.1400405883965,60.8516643343371,54.1225453042915,111.428416842456,167.637585348414,34.7806121633167,-1752.43656351952,-806.263438148906,-638.21115234283,-2698.60968889013,-6104.97341966987,NA,-264.621844673783,-1751.26047226046,-805.08734688985,-637.035061083775,-2697.43359763107,-6103.79732841081,NA,-263.445753414727,57.2316657140073,64.8976991773303,49.5656322506843,30.9593195776608,66.5406904818931,757.23893625832,63.2547078727675,24.0754010996541,24.1850672903242,49.5656322506843,109.070652581183,488.663780918961,24.1360097019936,-726.465150103305,-917.358956149031,-535.57134405758,-210.02150541288,-963.677185942481,-124517.852905545,-871.04072635558,NA,-127.645365626208,-128.796593506773,-535.57134405758,-2585.7088468928,-51856.1752057365,NA,-128.280963773182,-725.28905884425,-916.182864889975,-534.395252798524,-208.845414153825,-962.501094683426,-124516.676814286,-869.864635096525,NA,-126.469274367152,-127.620502247718,-534.395252798524,-2584.53275563374,-51854.9991144775,NA,-127.104872514126,50.965187494591,433.594332204541,95.0048208946452,-566.135704649315,-40827.5958179429,-1962.32963867046,-564.959613390259,-40826.4197266839,-1961.1535474114,289.360220725622,-18184.4551236853,-18183.2790324262,15.9363838634195,-56.7516955233507,-55.575604264295
Wild_cross,Lab_cross,yellow,1000,10,0.390766680727603,0.602311692326559,0.372166412263707,0.022189299120898,0.0951107089291823,3,3,3,0.250702618737888,0.374611344681288,0.143356984758073,0.00952444449232022,0.0762282323857718,0.670647548282085,0.775291555011612,0.690834771670941,0.509058700701607,0.704327465176873,0.345114345114345,32.2669525097179,0.184190164772689,0.509913256794357,0.270829750720332,37.6109541548153,33.188224822721,35.694619348138,54.8446297524558,39.5272889614927,7.67990502532767,-309.944571980355,-241.099091034209,-278.620602981568,-655.30280983689,-341.268540979142,NA,-14.0990689872985,-308.768480721299,-239.922999775153,-277.444511722512,-654.126718577834,-340.092449720086,NA,-12.9229777282428,27.0832580940118,16.7069324364045,37.4595837516191,0.70315069823221,32.7107141745769,195.800717612151,-1.30118654167329,-3.52084628317428,21.5032727292299,37.4595837516191,96.4101547090254,228.587193912539,22.2664304615749,-212.058640941463,-117.438878522111,-306.678403360815,-0.61801734187179,-234.25973970235,-8327.66468829765,-0.0441186183925522,NA,-9.34206902631209e-05,-102.139401722514,-306.678403360815,-2020.74904301765,-11349.1586327543,NA,-109.407895121876,-211.022068161703,-116.541824221647,-305.50231210176,0,-233.083648443294,-8326.48859703859,0,NA,0,-100.963310463458,-305.50231210176,-2019.5729517586,-11347.9825414953,NA,-108.23180386282,10.4665115150525,59.0503007643098,13.4766379513854,-25.2107859392278,-759.349406997443,-40.969262730175,-24.0346946801721,-758.173315738388,-39.7931714711193,286.807404622057,-17865.06025762,-17863.884166361,113.139921491578,-2782.0767966345,-2780.90070537544
Lab_cross,Wild_cross,black,456,13,0.339654792450191,0.558190096478039,0.332045704897628,0.0152337021868457,0.0877694706897194,15,15.5,15,0.124887172205417,0.122499780291054,0.0341199741551485,0.00308403647069594,0.0565943202296131,0.212794507807278,0.38463231932834,0.358281504397484,0.160769699252581,0.388599708552962,0.142543859649123,2.92461322850765,0.0882783882783883,0.413164059250724,0.102242894875471,21.8086821125659,20.1603178716165,22.8498807058558,35.3216451415962,20.7674835192759,5.05118232942527,-105.252816594269,-89.9616301522526,-115.13507820685,-272.864418378864,-95.3705549816868,NA,-6.65848268750138,-104.02236767289,-88.7311812308743,-113.904629285472,-271.633969457486,-94.1401060603086,NA,-5.4280337661231,5.4001525901281,-0.868596457785581,11.6689016380418,-10.4583002449988,4.47328744360969,18.6824668711091,-6.21048035918085,-4.8812933458334,4.46973175035754,11.6689016380418,56.0548088998088,27.8056949676394,8.53661387288431,-16.8719631358751,-2.70719598008161,-31.0367302916685,-2.9150321138023e-26,-5.41439196004852,-77.4636531623914,-1.14703423902484e-10,NA,-2.28856595530476e-07,-5.40716974391238,-31.0367302916685,-684.455220208543,-169.732621885231,NA,-17.1604827861711,-15.9491264448127,-2.09197151933512,-29.8062813702903,0,-4.18394303867025,-76.2332042410131,0,NA,0,-4.17672082253411,-29.8062813702903,-683.224771287164,-168.502172963853,NA,-15.9300338647928,-8.93963694680302,3.15818650420368,-7.68102953608925,-8.47853591354475e-20,-3.10030543759401,-3.42691103793366e-15,0,-1.86985651621573,0,18.7126333744067,-77.7093092305058,-76.4788603091276,51.2873582478345,-573.291872980102,-572.061424058723
Lab_cross,Wild_cross,blue,1000,15,0.330892119961446,0.530971385544659,0.31490747368484,0.0177266624345369,0.0958084034495165,3,4,3,0.265692944846233,0.377884248147574,0.135496061417849,0.0114927270015164,0.0830917711536716,0.737933250713794,0.783965946088683,0.703360958342519,0.511019591687153,0.673281371053551,0.203997243280496,16.7148758524812,0.131974501532422,0.51754140191113,0.146087926105293,34.1656766447045,27.905975285407,28.7405107948669,43.6758341166121,39.5908424945422,10.4314001936075,-261.793259079859,-170.947336062831,-181.225412610278,-416.264963598571,-342.36110554944,NA,-25.0500196721184,-260.562810158481,-169.716887141453,-179.9949636889,-415.034514677193,-341.130656628062,NA,-23.8195707507401,27.641465628478,14.8017799862863,40.4811512706698,5.83916497611363,23.7643949964589,151.458554487597,4.21349180789067,0.548495542637806,25.1346759546174,40.4811512706698,108.995990011141,173.123454954813,21.9715400154305,-212.172982823524,-66.4950480381223,-357.850917608926,-8.58117604725527,-124.408920028989,-4983.8706038677,-4.90057367236165,NA,-0.535099536000923,-138.983237695671,-357.850917608926,-2582.17308499359,-6510.91607871884,NA,-106.569365639135,-210.942533902146,-65.2645991167441,-356.620468687548,-7.35072712587699,-123.178471107611,-4982.64015494632,-3.67012475098338,NA,0,-137.752788774293,-356.620468687548,-2580.94263607221,-6509.68562979746,NA,-105.338916717757,-18.5497685898198,29.6992825176057,-13.7903797724476,-1.77851924799834e-77,-193.406482278018,-6.32382228767772e-44,0,-192.17603335664,0,93.3664597129547,-1895.3060620151,-1894.07561309372,137.01374432974,-4078.99024850114,-4077.75979957976
Lab_cross,Wild_cross,brown,622,10,0.376295115831347,0.589517349794628,0.357413727435863,0.0201607071548148,0.0964738062511349,3,3,4,0.259186313286838,0.381929801685939,0.143161069288681,0.0135832744822524,0.104279525288604,0.83164666580224,0.781171062421042,0.627186312072856,0.507177931098827,0.852296565264072,0.30064308681672,32.2669525097179,0.152238635951763,0.51754140191113,0.146087926105293,32.3943132880202,28.2445166437498,29.2748669138132,49.1706919110707,35.5137596622272,8.24210798591794,-231.893484359414,-175.080368987899,-187.965147988123,-527.100225162405,-275.821820730706,NA,-16.0726225853527,-230.663035438036,-173.849920066521,-186.734699066744,-525.869776241027,-274.591371809328,NA,-14.8421736639745,25.3394937923015,15.0264558844145,35.6525317001884,3.57806969966933,24.5555285684515,125.44776845973,5.49738320037756,5.08517717080651,20.2895340461961,35.6525317001884,99.9526914124149,126.350842790881,21.6817861314614,-174.093800790517,-70.2195672470013,-277.968034334033,-3.76177675542054,-132.724093347116,-3419.77467902193,-7.71504114688705,NA,-6.73602910306042,-91.0993712442784,-277.968034334033,-2171.81723754722,-3469.1555265228,NA,-103.816989329577,-172.863351869139,-68.989118325623,-276.737585412655,-2.53132783404227,-131.493644425737,-3418.54423010056,-6.48459222550878,NA,-5.50558018168215,-89.8689223229002,-276.737585412655,-2170.58678862585,-3467.92507760142,NA,-102.586540408199,-2.40326266465948,62.238747097901,-3.91258168812146,-0.00354294886067657,-843.348200392974,-1.9829173560665e-05,0,-842.117751471595,0,7.11803369844012,-12.2617046932114,-11.0312557718331,95.0205555427582,-1962.97897701154,-1961.74852809016
Lab_cross,Wild_cross,cyan,52,6.5,0.413227977778975,0.624340191604693,0.384552197994042,0.0256815466998227,0.118970632367334,16,14.5,16,0.175151203176047,0.0974748774668793,0.00340873473971032,0.0055658577797853,0.093496797100926,0.701012597368642,0.0487880166551473,0.00317431677579035,0.0155891461360967,0.807461046148024,0.192307692307692,1.91707423563619,0.0852187028657617,0.552294773537002,0.180863656792656,11.0897763094977,9.6433305978604,9.70982662294077,14.0442602480218,12.4697259960546,4.6237440833471,-28.5631982359809,-21.5812203053649,-21.8635926657454,-44.3791557648503,-35.2628038062163,NA,-5.72483290187325,-27.3327493146026,-20.3507713839866,-20.6331437443672,-43.148706843472,-34.0323548848381,NA,-4.49438398049497,0.0327514810231005,-0.456011309326298,0.521514271372499,-2.03127506383051,0.600814239141606,0.0603375673127354,-0.972360185965331,1.62944703204931,5.25599750212262,-0.737724951282848,-0.856060408192209,0.521514271372499,6.0346808915346,-0.360959885780157,-0.200492447112409,-0.521427324447906,-0.00926768295127358,-0.562278191070698,-0.322444699439007,-0.0785401947858106,NA,-1.2872727919353,-7.13305053328716,-0.113701536852305,-0.0947343273681529,-0.521427324447906,NA,-9.09887659982594,0,0,0,0,0,0,0,NA,-0.0568238705570308,-5.90260161190889,0,0,0,NA,-7.86842767844766,-2.76012955015443,1.60630849901478,-2.65798545304394,-0.00125645876040744,-1.26677807517217,-0.00171034238352932,0,-0.0363291537938952,0,1.42373033750286,-1.11203251331867,0,0.315360268226262,-0.424530341945793,0
Lab_cross,Wild_cross,gold,1000,16,0.26070810683898,0.435293546818356,0.264074852413563,0.0124144358020323,0.0939695608867012,6,8,6,0.232936133958887,0.293767101445702,0.0925927036060014,0.00984289955155618,0.0849331873506266,0.735278993794079,0.758390237890674,0.695688421484743,0.422103489998467,0.671511585978958,NA,NA,NA,0.188717216478514,0.0342266438126482,1.77046806127583,1.69721511563915,1.48764603225437,1.8437210069125,1.84888300535551,1.48842398555406,-1.41753723818232,-1.34845064451269,-1.16480338812832,-1.48662383185196,-1.49164061058381,NA,-1.16545495525346,-0.18708831680405,-0.118001723134419,0,-0.256174910473681,-0.261191689205533,NA,0,27.4790140352074,15.6577710774103,39.3002569930046,1.04169903775797,29.936495335392,194.904223641535,1.37904681942863,0.775778542476472,22.8065651235677,39.3002569930046,104.617243307806,286.898613209757,21.8130472747521,-218.079398565737,-98.7789025847403,-337.379894546733,-0.827468238108993,-196.481774959388,-8251.60369864201,-1.07603021009264,NA,-0.659675128734829,-114.704819183643,-337.379894546733,-2379.04481949357,-17876.4230410652,NA,-105.059332668217,-216.88755432218,-97.6256630190049,-336.149445625355,0,-195.25132603801,-8250.37324972063,0,NA,0,-113.474370262265,-336.149445625355,-2377.81437057219,-17875.1925921438,NA,-103.828883746839,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.388242497032203,-0.45727626040524,0,31.1099299678551,-212.053560568647,-210.823111647268
Lab_cross,Wild_cross,green,509,8.5,0.394705217911167,0.603338113089917,0.373054085090257,0.0241240904175197,0.101928092074614,2,2,2,0.288550649011095,0.409963834505278,0.168309937698417,0.0131240576924728,0.0855540058040525,0.668899234719579,0.838043398627737,0.686388454421107,0.590420357489617,0.583376223221718,0.178781925343811,25.20451893584,0.117909131692527,0.469826453314576,0.130904926192842,36.8373191127159,28.7929593631099,28.2883975303414,51.9782498371764,44.8816788623219,8.85054080549487,-310.673326166719,-181.881454782036,-175.619721796806,-588.790123707092,-439.465197551402,NA,-18.3610307329568,-309.442877245341,-180.651005860658,-174.389272875428,-587.559674785714,-438.234748630024,NA,-17.1305818115785,22.6661769863915,16.2540713572621,29.0782826155209,6.43888825067327,26.0692544638509,171.526731741025,4.83028916286704,1.06794965006059,14.576053224556,29.0782826155209,107.029706912258,163.298178537606,12.7593130018744,-132.638384034684,-79.805503380448,-185.471264688919,-10.22057753108,-149.390429229816,-6391.4135496232,-6.16642291956259,NA,-0.845358136298544,-47.7001415764781,-185.471264688919,-2489.92805110501,-5793.12449790124,NA,-36.8591307591307,-131.407935113305,-78.5750544590698,-184.240815767541,-8.99012860970168,-148.159980308438,-6390.18310070182,-4.93597399818432,NA,0,-46.4696926550998,-184.240815767541,-2488.69760218363,-5791.89404897986,NA,-35.6286818377524,-8.42631690329208,51.2129933069593,-6.41992678717859,-7.74597393642308e-18,-571.636053084946,-2.96058330195e-11,0,-570.405604163568,0,21.6505551252356,-103.52249784732,-102.292048925942,73.2949744571417,-1168.81250780359,-1167.58205888221
Lab_cross,Wild_cross,greenyellow,93,5,0.430895807137134,0.645580682631831,0.413125189087274,0.0240512702712427,0.0963699435617679,5,5,5,0.249138731147984,0.37231789663226,0.133126097783348,0.00913530111595752,0.0731928963835127,0.246842369781589,0.781450465096935,0.685175517295413,0.453316899718006,0.0747828439784825,0.279569892473118,0.967353950950399,0.145395044413277,0.404396736856146,0.0908290747491862,13.6357949317605,12.4593552882029,13.4810383992669,23.4463351556056,13.790551464254,3.30711589282986,-41.9165002802411,-35.2063074163497,-40.9951622711246,-121.142441410397,-42.8378382893576,NA,-3.32669387303495,-40.6860513588628,-33.9758584949714,-39.7647133497463,-119.911992489018,-41.6073893679793,NA,-2.09624495165668,8.67723032183029,5.87737195838548,11.4770886852751,0.692038877802351,11.0627050389686,28.7421858604507,0.208098133784544,0.0715761484648144,2.20437837617602,11.4770886852751,105.720260992534,28.9725176480758,0.708950616602912,-22.1911473888908,-14.3167278010793,-30.0655669767024,-0.611798486692526,-28.021657115466,-181.246346379021,-0.379264291139478,NA,-0.32654629480067,-1.86173291362234,-30.0655669767024,-2429.42883358715,-184.136458088236,NA,-0.621279566418958,-21.115361076184,-13.3956040970439,-28.8351180553241,0,-26.7912081940878,-180.015897457643,0,NA,0,-0.631283992244064,-28.8351180553241,-2428.19838466577,-182.906009166858,NA,0,-1.60501624926784,-0.61662602225455,-1.87590201676048,-0.0242214065240559,-0.135928605450638,-0.013377996807592,0,0,0,1.30950727293586,-1.02144842312996,0,0.29149506042846,-0.414160008762247,0
Lab_cross,Wild_cross,grey,947,17,0.0923668841653167,0.244764548669127,0.19148770922593,0.00201756007592997,0.0432065309186554,17,17,17,0.101218964073741,0.00874122312277667,0.00653405894252549,0.00232863421089546,0.0459736670045277,0.0929350539687188,0.0176772744149788,0.137015362907279,0.0345673190316258,0.0874624787985458,0.248152059134108,22.1203952432595,0.0613822218154135,0.493014467469674,0.128261713350549,-12.9377385577453,-12.7424705801682,-13.1330065353223,-13.7535651007167,-9.33723143179557,-9.11938257955418,-3.75097259171686e-38,-7.45568680146631e-38,-4.6258381967419e-40,-1.05273870304665e-43,-2.14728112256725e-21,NA,-1.64062390709445e-20,0,0,0,0,0,NA,0,-1.03694605865959,-4.80217443373895,2.72828231641977,-15.6463845174936,-0.770904354199618,12.6054924087076,-8.83344451327828,-10.6733198515052,2.72828231641977,-0.435739298767243,18.6647826219131,20.8674207219887,2.57517626510523,-1.27559381267368,-0.0540590190985175,-2.49712860624884,-7.63571217112164e-56,-0.108118038197035,-36.0066987748695,-2.20405957506285e-19,NA,-2.94646964343596e-27,-2.49712860624884,-0.174906998087211,-77.3198275567229,-96.2761530806757,NA,-2.30020989190781,-0.633339842435285,0,-1.26667968487057,0,0,-34.7762498534912,0,NA,0,-1.26667968487057,0,-76.0893786353446,-95.0457041592974,NA,-1.06976097052954,20.2600605706694,59.790687412255,41.249230850086,-90.8392221378707,-778.461227796836,-371.490583918161,-89.6087732164925,-777.230778875458,-370.260134996782,79.2511448308122,-1366.14438598317,-1364.91393706179,144.631137532117,-4544.8813929671,-4543.65094404572
Lab_cross,Wild_cross,magenta,247,11,0.366155698472933,0.585606273510625,0.353829836661101,0.0168520615204192,0.0901060668585383,14,14.5,14,0.146280556883283,0.213696745165568,0.0510349280516687,0.003582406036697,0.0528401405090658,0.22695762871942,0.517424922989984,0.255547779713716,0.208530810259588,0.0331023112121267,0.157894736842105,1.91563555214226,0.08696224614068,0.413164059250724,0.160473190107349,17.0856721149161,16.4083986381637,17.697481195426,27.7887190037818,16.4738630344062,4.4117918191503,-65.1038687998489,-60.0795104386578,-69.6590755420878,-169.527420557594,-60.5486620576101,NA,-5.2902270682644,-63.8734198784707,-58.8490615172795,-68.4286266207095,-168.296971636216,-59.3182131362318,NA,-4.05977814688612,7.99086791316921,1.98746848370237,13.994267342636,-5.71179128053974,7.89468179109988,22.7430487421057,-3.91974482369515,-3.73581613969338,3.56134166071039,13.994267342636,41.4001262311737,29.9471641733633,0.472284381993565,-25.7458884408239,-7.41853569570371,-44.073241185944,-2.42755738115775e-09,-14.8370521424471,-114.075373797447,-1.9248960309299e-05,NA,-4.06317446779736e-05,-3.73404530710797,-44.073241185944,-374.200299331105,-196.62066236013,NA,-0.49707890073674,-24.8230469375501,-6.80330161053442,-42.8427922645658,0,-13.6066032210688,-112.844924876068,0,NA,0,-2.5035963857297,-42.8427922645658,-372.969850409727,-195.390213438752,NA,0,-6.84153617025374,1.28451850992163,-6.23373912375482,-1.7013142379797e-12,-1.0022629327699,-9.88956472906148e-11,0,0,0,3.08166255530181,-2.98748324417632,-1.75703432279804,1.13989328541457,-0.895631101860966,0
Lab_cross,Wild_cross,midnightblue,40,1,0.51673509670798,0.710751771891773,0.493638574551746,0.0404467180820837,0.10857814428889,11,10.5,11,0.210529605764376,0.308462823152303,0.0793533050145374,0.00427097466586971,0.0351317111561705,0.392291450478657,0.623046746732986,0.493785151473168,0.281326636876043,0.47801763659337,0.25,0.884962241551449,0.108974358974359,0.403351309723793,0.126788528055165,15.3818473284283,13.1310432073611,12.3499784701696,21.5696040229695,17.6326514494955,3.61972975271286,-54.0607303796578,-38.9613324903393,-34.6132829097241,-102.761140586075,-69.1601282689762,NA,-3.83133923152949,-52.8302814582795,-37.730883568961,-33.3828339883458,-101.530691664696,-67.9296793475979,NA,-2.60089031015121,3.6499793013804,1.96984061882744,5.33011798393336,-1.05333774123172,4.9930189788866,6.71855653338468,-1.29248834971409,-1.61612740180167,2.62442245662456,5.33011798393336,73.891149020054,7.56679215826383,3.11585891560336,-5.30345230969894,-3.29776042588143,-7.30914419351645,-0.0685894840554676,-6.52693136770739,-11.0373145605843,-0.044838742655814,NA,-0.0236653318391897,-2.36253001404719,-7.30914419351645,-1187.87039607268,-13.718338124498,NA,-3.03760698626061,-4.36346824765137,-2.64824122316456,-6.07869527213818,0,-5.29648244632912,-9.80686563920606,0,NA,0,-1.13208109266891,-6.07869527213818,-1186.63994715131,-12.4878892031197,NA,-1.80715806488233,-1.72106873316874,-0.704480260298473,-1.84397451345671,-0.0189152755788008,-0.119510460512754,-0.0143909662714762,0,0,0,1.01163257429392,-0.807274014955553,0,-0.0973404023324813,-0.268595011641981,0
Lab_cross,Wild_cross,pink,398,8.5,0.39081290834365,0.607089813394243,0.374521397064627,0.0194142899911976,0.0861413160650439,8,8,9,0.203712777256269,0.316992611219391,0.102019919562369,0.00641982464877931,0.0722366506732334,0.445301567657587,0.670491661872181,0.545281142872388,0.372198947557838,0.236083699778987,0.293969849246231,9.45031126803996,0.138716251281597,0.403351309723793,0.126788528055165,25.523406290431,23.7095101989042,24.1759230185954,41.8313109656439,26.8708895622665,4.62169576837794,-143.659694387704,-123.84212147009,-128.700401664159,-381.997801317978,-158.61898711125,NA,-5.72054304969799,-142.429245466326,-122.611672548712,-127.469952742781,-380.7673523966,-157.388538189872,NA,-4.49009412831971,14.7937186713483,5.52459420612786,24.0628431365688,-2.07981887420319,13.0666589288522,53.4030440881453,-2.01747051659644,-1.44336652425413,8.05559505504774,24.0628431365688,77.9744435215233,62.983425407243,4.49263565136647,-73.4075696716602,-19.3012690125087,-127.513870330812,-0.00822965782998887,-38.5929553754743,-621.405792956398,-0.00958264954317786,NA,-0.0336041617268989,-15.4028915310242,-127.513870330812,-1322.54934446337,-863.60239459902,NA,-5.45378391699076,-72.4823373182407,-18.681253227048,-126.283421409433,0,-37.362506454096,-620.17534403502,0,NA,0,-14.172442609646,-126.283421409433,-1321.31889554199,-862.371945677642,NA,-4.22333499561249,-2.11565444586269,17.0715945604823,-4.03503689263798,-0.00752915346157348,-64.9180903892541,-1.18550372186534e-05,0,-63.6876414678759,0,3.64522567025024,-3.87426300817239,-2.64381408679411,54.1524595656007,-638.914724855213,-637.684275933835
