,query,significant,p_value,term_size,query_size,intersection_size,precision,recall,term_id,source,term_name,effective_domain_size,source_order,parents
15,query_1,TRUE,0.00787827253284863,5742,20,14,0.7,0.00243817485196796,GO:0005886,GO:CC,plasma membrane,22097,422,GO:0016020/GO:0071944
16,query_1,TRUE,0.0107175780998757,2230,20,9,0.45,0.00403587443946188,GO:0030054,GO:CC,cell junction,22097,868,GO:0110165
17,query_1,TRUE,0.0186956954194413,1334,20,7,0.35,0.00524737631184408,GO:0043005,GO:CC,neuron projection,22097,1846,GO:0120025
18,query_1,TRUE,0.0208994058235254,6228,20,14,0.7,0.00224791265253693,GO:0071944,GO:CC,cell periphery,22097,2793,GO:0110165
19,query_1,TRUE,2.39745484554096e-07,47,20,5,0.25,0.106382978723404,GO:0008188,GO:MF,neuropeptide receptor activity,20212,1599,GO:0008528
20,query_1,TRUE,4.71968167608113e-07,123,20,6,0.3,0.048780487804878,GO:0008528,GO:MF,G protein-coupled peptide receptor activity,20212,1781,GO:0001653/GO:0004930
21,query_1,TRUE,6.59578996625403e-07,130,20,6,0.3,0.0461538461538462,GO:0001653,GO:MF,peptide receptor activity,20212,231,GO:0038023
22,query_1,TRUE,0.00193667366588551,127,20,4,0.2,0.031496062992126,GO:0005262,GO:MF,calcium channel activity,20212,1385,GO:0005261/GO:0015085
23,query_1,TRUE,0.00327297586052397,145,20,4,0.2,0.0275862068965517,GO:0015085,GO:MF,calcium ion transmembrane transporter activity,20212,2302,GO:0046873
24,query_1,TRUE,0.00437795193356194,1269,20,8,0.4,0.00630417651694247,GO:0004888,GO:MF,transmembrane signaling receptor activity,20212,1145,GO:0038023
25,query_1,TRUE,0.0121109240263048,10,20,2,0.1,0.2,GO:0004983,GO:MF,neuropeptide Y receptor activity,20212,1218,GO:0008188
26,query_1,TRUE,0.0140987942084577,1491,20,8,0.4,0.00536552649228706,GO:0038023,GO:MF,signaling receptor activity,20212,5506,GO:0060089
27,query_1,TRUE,0.0140987942084577,1491,20,8,0.4,0.00536552649228706,GO:0060089,GO:MF,molecular transducer activity,20212,8381,GO:0003674
28,query_1,TRUE,0.0341010828502392,838,20,6,0.3,0.0071599045346062,GO:0004930,GO:MF,G protein-coupled receptor activity,20212,1173,GO:0004888
29,query_1,TRUE,3.92639677323079e-05,365,14,7,0.5,0.0191780821917808,KEGG:04080,KEGG,Neuroactive ligand-receptor interaction,8484,263,KEGG:00000
30,query_1,TRUE,0.00310187191360112,696,14,7,0.5,0.0100574712643678,REAC:R-HSA-372790,REAC,Signaling by GPCR,10842,2188,REAC:R-HSA-162582
31,query_1,TRUE,0.0133223852492523,8,14,2,0.142857142857143,0.25,REAC:R-HSA-389397,REAC,Orexin and neuropeptides FF and QRFP bind to their respective receptors,10842,1595,REAC:R-HSA-375276
32,query_1,TRUE,0.0218866994228966,623,14,6,0.428571428571429,0.00963081861958266,REAC:R-HSA-388396,REAC,GPCR downstream signalling,10842,986,REAC:R-HSA-372790
33,query_1,TRUE,0.0272187651609909,195,14,4,0.285714285714286,0.0205128205128205,REAC:R-HSA-375276,REAC,Peptide ligand-binding receptors,10842,1676,REAC:R-HSA-373076
34,query_1,TRUE,0.0383323834371677,213,14,4,0.285714285714286,0.0187793427230047,REAC:R-HSA-416476,REAC,G alpha (q) signalling events,10842,956,REAC:R-HSA-388396
35,query_1,TRUE,0.0318707992129718,258,11,4,0.363636363636364,0.0155038759689922,WP:WP455,WP,GPCRs class A rhodopsin like,8286,458,WP:000000
