,query,significant,p_value,term_size,query_size,intersection_size,precision,recall,term_id,source,term_name,effective_domain_size,source_order,parents
22,query_1,TRUE,3.75067221499905e-07,4643,509,174,0.341846758349705,0.0374757699763084,GO:0007275,GO:BP,multicellular organism development,21031,2835,GO:0032501/GO:0048856
23,query_1,TRUE,2.21631747525187e-06,1256,509,67,0.131630648330059,0.053343949044586,GO:0006811,GO:BP,monoatomic ion transport,21031,2520,GO:0006810
24,query_1,TRUE,2.9396021596622e-06,320,509,29,0.0569744597249509,0.090625,GO:0006790,GO:BP,sulfur compound metabolic process,21031,2504,GO:0044237
25,query_1,TRUE,5.28430607387858e-06,1514,509,75,0.147347740667976,0.0495376486129458,GO:0048699,GO:BP,generation of neurons,21031,13381,GO:0022008
26,query_1,TRUE,9.01289041202583e-06,1742,509,82,0.161100196463654,0.0470723306544202,GO:0022008,GO:BP,neurogenesis,21031,6799,GO:0007399/GO:0030154
27,query_1,TRUE,9.43019870227123e-06,1388,509,70,0.137524557956778,0.0504322766570605,GO:0006629,GO:BP,lipid metabolic process,21031,2369,GO:0044238/GO:0071704
28,query_1,TRUE,1.47569203100133e-05,1035,509,57,0.111984282907662,0.0550724637681159,GO:0009887,GO:BP,animal organ morphogenesis,21031,3785,GO:0009653/GO:0048513
29,query_1,TRUE,1.91752425900111e-05,156,509,19,0.037328094302554,0.121794871794872,GO:1905039,GO:BP,carboxylic acid transmembrane transport,21031,24952,GO:0046942/GO:1903825
30,query_1,TRUE,2.13334038842705e-05,157,509,19,0.037328094302554,0.121019108280255,GO:1903825,GO:BP,organic acid transmembrane transport,21031,23910,GO:0015849/GO:0055085
31,query_1,TRUE,2.3121586353585e-05,288,509,26,0.0510805500982318,0.0902777777777778,GO:0090596,GO:BP,sensory organ morphogenesis,21031,18892,GO:0007423/GO:0009887
32,query_1,TRUE,3.19405960500525e-05,2684,509,110,0.216110019646365,0.040983606557377,GO:0009653,GO:BP,anatomical structure morphogenesis,21031,3608,GO:0032502/GO:0048856
33,query_1,TRUE,3.39738301274103e-05,234,509,23,0.0451866404715128,0.0982905982905983,GO:0006814,GO:BP,sodium ion transport,21031,2523,GO:0030001
34,query_1,TRUE,3.5893691092281e-05,48,509,11,0.0216110019646365,0.229166666666667,GO:0042908,GO:BP,xenobiotic transport,21031,10789,GO:0006810
35,query_1,TRUE,5.06187445099007e-05,87,509,14,0.0275049115913556,0.160919540229885,GO:0150104,GO:BP,transport across blood-brain barrier,21031,20669,GO:0010232
36,query_1,TRUE,5.06187445099007e-05,87,509,14,0.0275049115913556,0.160919540229885,GO:0010232,GO:BP,vascular transport,21031,4052,GO:0003018/GO:0006810
37,query_1,TRUE,7.32795092074601e-05,4350,509,157,0.308447937131631,0.0360919540229885,GO:0006810,GO:BP,transport,21031,2519,GO:0051234
38,query_1,TRUE,7.49906410830301e-05,305,509,26,0.0510805500982318,0.0852459016393443,GO:0048562,GO:BP,embryonic organ morphogenesis,21031,13260,GO:0009887/GO:0048568/GO:0048598
39,query_1,TRUE,8.72890293428267e-05,1005,509,54,0.106090373280943,0.0537313432835821,GO:0044255,GO:BP,cellular lipid metabolic process,21031,11307,GO:0006629/GO:0044237
40,query_1,TRUE,9.17221769164134e-05,3039,509,119,0.233791748526523,0.0391576176373807,GO:0048513,GO:BP,animal organ development,21031,13223,GO:0048856
41,query_1,TRUE,0.000124008177806961,271,509,24,0.0471512770137525,0.0885608856088561,GO:0003018,GO:BP,vascular process in circulatory system,21031,1476,GO:0003013
42,query_1,TRUE,0.000164427557230445,4366,509,156,0.306483300589391,0.0357306459001374,GO:0030154,GO:BP,cell differentiation,21031,6924,GO:0048869
43,query_1,TRUE,0.000165034207086629,1431,509,68,0.133595284872299,0.0475192173305381,GO:0030182,GO:BP,neuron differentiation,21031,6936,GO:0030154/GO:0048699
44,query_1,TRUE,0.000166972213003511,4367,509,156,0.306483300589391,0.0357224639340508,GO:0048869,GO:BP,cellular developmental process,21031,13537,GO:0009987/GO:0032502
45,query_1,TRUE,0.00019366418543259,11,509,6,0.0117878192534381,0.545454545454545,GO:0046149,GO:BP,pigment catabolic process,21031,12318,GO:0042440
46,query_1,TRUE,0.00019366418543259,11,509,6,0.0117878192534381,0.545454545454545,GO:0042167,GO:BP,heme catabolic process,21031,10345,GO:0006787/GO:0042168/GO:0046149
47,query_1,TRUE,0.000310998330557851,132,509,16,0.031434184675835,0.121212121212121,GO:0048593,GO:BP,camera-type eye morphogenesis,21031,13287,GO:0043010/GO:0048592
48,query_1,TRUE,0.000317308102731448,167,509,18,0.0353634577603143,0.107784431137725,GO:0048592,GO:BP,eye morphogenesis,21031,13286,GO:0001654/GO:0090596
49,query_1,TRUE,0.000470096455828143,8976,509,274,0.538310412573674,0.0305258467023173,GO:0050896,GO:BP,response to stimulus,21031,13774,GO:0008150
50,query_1,TRUE,0.000599734206999083,629,509,38,0.0746561886051081,0.0604133545310016,GO:0032787,GO:BP,monocarboxylic acid metabolic process,21031,8101,GO:0019752
51,query_1,TRUE,0.000690188760752352,13,509,6,0.0117878192534381,0.461538461538462,GO:0033015,GO:BP,tetrapyrrole catabolic process,21031,8260,GO:0019439/GO:0033013/GO:0044270/GO:0046700/GO:1901361/GO:1901565
52,query_1,TRUE,0.000690188760752352,13,509,6,0.0117878192534381,0.461538461538462,GO:0006787,GO:BP,porphyrin-containing compound catabolic process,21031,2501,GO:0006778/GO:0033015
53,query_1,TRUE,0.000692028897908144,2846,509,110,0.216110019646365,0.0386507378777231,GO:0065008,GO:BP,regulation of biological quality,21031,16385,GO:0065007
54,query_1,TRUE,0.000785835848662168,610,509,37,0.0726915520628684,0.060655737704918,GO:0007423,GO:BP,sensory organ development,21031,2952,GO:0048513
55,query_1,TRUE,0.000788453795795732,51,509,10,0.0196463654223969,0.196078431372549,GO:0051180,GO:BP,vitamin transport,21031,14003,GO:0006810
56,query_1,TRUE,0.000889719049739355,2358,509,95,0.18664047151277,0.0402883799830365,GO:0071702,GO:BP,organic substance transport,21031,17372,GO:0006810
57,query_1,TRUE,0.00103808604995298,162,509,17,0.0333988212180747,0.104938271604938,GO:0170033,GO:BP,L-amino acid metabolic process,21031,20783,GO:1901605
58,query_1,TRUE,0.00110329715523152,327,509,25,0.0491159135559921,0.0764525993883792,GO:0016053,GO:BP,organic acid biosynthetic process,21031,5145,GO:0006082/GO:0044249/GO:0044283/GO:1901576
59,query_1,TRUE,0.00118313167996075,14,509,6,0.0117878192534381,0.428571428571429,GO:0043252,GO:BP,sodium-independent organic anion transport,21031,10940,GO:0015711
60,query_1,TRUE,0.00198482953948083,151,509,16,0.031434184675835,0.105960264900662,GO:0170039,GO:BP,proteinogenic amino acid metabolic process,21031,20789,GO:0006520/GO:0019752/GO:1901564
61,query_1,TRUE,0.0021226373169444,2010,509,83,0.163064833005894,0.0412935323383085,GO:0009888,GO:BP,tissue development,21031,3786,GO:0048856
62,query_1,TRUE,0.00224566710269118,7394,509,231,0.453831041257367,0.0312415472004328,GO:0051716,GO:BP,cellular response to stimulus,21031,14364,GO:0009987/GO:0050896
63,query_1,TRUE,0.00233441813947676,435,509,29,0.0569744597249509,0.0666666666666667,GO:0006869,GO:BP,lipid transport,21031,2559,GO:0010876/GO:0071702
64,query_1,TRUE,0.00320264990047016,568,509,34,0.0667976424361493,0.0598591549295775,GO:1901615,GO:BP,organic hydroxy compound metabolic process,21031,22130,GO:0071704
65,query_1,TRUE,0.00328141050015021,324,509,24,0.0471512770137525,0.0740740740740741,GO:0046394,GO:BP,carboxylic acid biosynthetic process,21031,12522,GO:0016053/GO:0019752
66,query_1,TRUE,0.00351261641796204,35,509,8,0.0157170923379175,0.228571428571429,GO:0048048,GO:BP,embryonic eye morphogenesis,21031,12907,GO:0048562/GO:0048592
67,query_1,TRUE,0.0036166638378636,177,509,17,0.0333988212180747,0.096045197740113,GO:0006575,GO:BP,cellular modified amino acid metabolic process,21031,2321,GO:0044237/GO:1901564
68,query_1,TRUE,0.00384060855189018,350,509,25,0.0491159135559921,0.0714285714285714,GO:0043010,GO:BP,camera-type eye development,21031,10830,GO:0001654
69,query_1,TRUE,0.00442117613022461,36,509,8,0.0157170923379175,0.222222222222222,GO:0070633,GO:BP,transepithelial transport,21031,16718,GO:0006810
70,query_1,TRUE,0.00474122649831934,242,509,20,0.0392927308447937,0.0826446280991736,GO:0042445,GO:BP,hormone metabolic process,21031,10531,GO:0008152/GO:0010817
71,query_1,TRUE,0.0048035997492046,402,509,27,0.0530451866404715,0.0671641791044776,GO:0001654,GO:BP,eye development,21031,373,GO:0007423/GO:0150063
72,query_1,TRUE,0.00578929142187919,406,509,27,0.0530451866404715,0.0665024630541872,GO:0150063,GO:BP,visual system development,21031,20641,GO:0048880
73,query_1,TRUE,0.00606684802972189,1091,509,52,0.102161100196464,0.0476626947754354,GO:0035295,GO:BP,tube development,21031,9257,GO:0007275/GO:0048856
74,query_1,TRUE,0.00647440820191506,483,509,30,0.0589390962671906,0.062111801242236,GO:0010876,GO:BP,lipid localization,21031,4519,GO:0033036
75,query_1,TRUE,0.00657664447291869,1035,509,50,0.0982318271119843,0.0483091787439614,GO:0007417,GO:BP,central nervous system development,21031,2946,GO:0007399/GO:0048731
76,query_1,TRUE,0.0070533377581919,64,509,10,0.0196463654223969,0.15625,GO:0033013,GO:BP,tetrapyrrole metabolic process,21031,8258,GO:0006725/GO:0046483/GO:1901360/GO:1901564
77,query_1,TRUE,0.00744957683011759,923,509,46,0.0903732809430255,0.0498374864572048,GO:0098657,GO:BP,import into cell,21031,19355,GO:0006810
78,query_1,TRUE,0.00761980619170735,412,509,27,0.0530451866404715,0.0655339805825243,GO:0048880,GO:BP,sensory system development,21031,13545,GO:0048731
79,query_1,TRUE,0.00799583858641752,2683,509,101,0.198428290766208,0.0376444278792397,GO:0070887,GO:BP,cellular response to chemical stimulus,21031,16854,GO:0042221/GO:0051716
80,query_1,TRUE,0.00806554300784314,463,509,29,0.0569744597249509,0.0626349892008639,GO:0048568,GO:BP,embryonic organ development,21031,13265,GO:0009790/GO:0048513
81,query_1,TRUE,0.00866170870889719,1225,509,56,0.110019646365422,0.0457142857142857,GO:0060429,GO:BP,epithelium development,21031,15095,GO:0009888
82,query_1,TRUE,0.010396038061302,877,509,44,0.0864440078585462,0.0501710376282782,GO:0030001,GO:BP,metal ion transport,21031,6883,GO:0006812
83,query_1,TRUE,0.0116525725867757,6,509,4,0.00785854616895874,0.666666666666667,GO:1990962,GO:BP,xenobiotic transport across blood-brain barrier,21031,26021,GO:0042908/GO:0150104
84,query_1,TRUE,0.0131377066404373,1091,509,51,0.100196463654224,0.0467461044912924,GO:1901135,GO:BP,carbohydrate derivative metabolic process,21031,21749,GO:0071704
85,query_1,TRUE,0.0133405847020492,12,509,5,0.00982318271119843,0.416666666666667,GO:0009812,GO:BP,flavonoid metabolic process,21031,3734,GO:0071704
86,query_1,TRUE,0.0149365938301665,55,509,9,0.0176817288801572,0.163636363636364,GO:0006778,GO:BP,porphyrin-containing compound metabolic process,21031,2492,GO:0033013
87,query_1,TRUE,0.0151804168138146,42,509,8,0.0157170923379175,0.19047619047619,GO:0072337,GO:BP,modified amino acid transport,21031,17873,GO:0071702/GO:0071705
88,query_1,TRUE,0.0157190271077752,379,509,25,0.0491159135559921,0.0659630606860158,GO:0044282,GO:BP,small molecule catabolic process,21031,11318,GO:0009056/GO:0044281
89,query_1,TRUE,0.0157430567026452,4881,509,161,0.316306483300589,0.0329850440483507,GO:0051234,GO:BP,establishment of localization,21031,14032,GO:0051179
90,query_1,TRUE,0.0183428667186598,2258,509,87,0.170923379174853,0.0385296722763508,GO:0003008,GO:BP,system process,21031,1466,GO:0032501
91,query_1,TRUE,0.019352624426282,1167,509,53,0.104125736738703,0.0454155955441303,GO:0048666,GO:BP,neuron development,21031,13349,GO:0030182/GO:0048468
92,query_1,TRUE,0.0206796067253986,1512,509,64,0.12573673870334,0.0423280423280423,GO:0007155,GO:BP,cell adhesion,21031,2750,GO:0009987
93,query_1,TRUE,0.0245011498799544,2074,509,81,0.159135559921415,0.0390549662487946,GO:1901575,GO:BP,organic substance catabolic process,21031,22105,GO:0009056/GO:0071704
94,query_1,TRUE,0.0270928180708319,59,509,9,0.0176817288801572,0.152542372881356,GO:0099024,GO:BP,plasma membrane invagination,21031,19563,GO:0010324
95,query_1,TRUE,0.0270928180708319,59,509,9,0.0176817288801572,0.152542372881356,GO:0170040,GO:BP,proteinogenic amino acid catabolic process,21031,20790,GO:0046395/GO:0170039/GO:1901565
96,query_1,TRUE,0.027500641193398,33,509,7,0.0137524557956778,0.212121212121212,GO:0007271,GO:BP,synaptic transmission. cholinergic,21031,2832,GO:0007268
97,query_1,TRUE,0.0283249271229688,2556,509,95,0.18664047151277,0.0371674491392801,GO:0009056,GO:BP,catabolic process,21031,3269,GO:0008152
98,query_1,TRUE,0.0294193210468124,1033,509,48,0.0943025540275049,0.0464666021297193,GO:0006812,GO:BP,monoatomic cation transport,21031,2521,GO:0006811
99,query_1,TRUE,0.0311406381408874,166,509,15,0.0294695481335953,0.0903614457831325,GO:0035725,GO:BP,sodium ion transmembrane transport,21031,9517,GO:0006814/GO:0098655/GO:0098662
100,query_1,TRUE,0.0347920899454105,397,509,25,0.0491159135559921,0.0629722921914358,GO:0006631,GO:BP,fatty acid metabolic process,21031,2370,GO:0032787/GO:0044255
101,query_1,TRUE,0.0377604350962977,5520,509,176,0.345776031434185,0.0318840579710145,GO:0051179,GO:BP,localization,21031,14002,GO:0008150
102,query_1,TRUE,0.0378035310458543,1013,509,47,0.0923379174852652,0.0463968410661402,GO:0034220,GO:BP,monoatomic ion transmembrane transport,21031,8793,GO:0006811/GO:0055085
103,query_1,TRUE,0.038586596344494,169,509,15,0.0294695481335953,0.0887573964497041,GO:0044272,GO:BP,sulfur compound biosynthetic process,21031,11313,GO:0006790/GO:0044249
104,query_1,TRUE,0.046840608952087,63,509,9,0.0176817288801572,0.142857142857143,GO:0170035,GO:BP,L-amino acid catabolic process,21031,20785,GO:0009063/GO:0170033/GO:1901606
105,query_1,TRUE,0.047992003525331,617,509,33,0.0648330058939096,0.053484602917342,GO:0048598,GO:BP,embryonic morphogenesis,21031,13290,GO:0009653/GO:0009790
106,query_1,TRUE,0.0490438119703773,215,509,17,0.0333988212180747,0.0790697674418605,GO:1901605,GO:BP,alpha-amino acid metabolic process,21031,22122,GO:0006520/GO:0019752/GO:1901564
107,query_1,TRUE,1.10228840332776e-11,4213,517,170,0.328820116054159,0.0403512936150012,GO:0005576,GO:CC,extracellular region,22097,198,GO:0110165
108,query_1,TRUE,1.05149628385663e-10,1266,517,74,0.143133462282398,0.0584518167456556,GO:0098590,GO:CC,plasma membrane region,22097,3217,GO:0005886/GO:0016020
109,query_1,TRUE,3.83355754047603e-10,6228,517,220,0.425531914893617,0.0353243416827232,GO:0071944,GO:CC,cell periphery,22097,2793,GO:0110165
110,query_1,TRUE,9.4459505031201e-10,473,517,40,0.0773694390715667,0.0845665961945032,GO:0045177,GO:CC,apical part of cell,22097,2136,GO:0110165
111,query_1,TRUE,6.64584435858678e-09,3303,517,135,0.261121856866538,0.0408719346049046,GO:0005615,GO:CC,extracellular space,22097,232,GO:0005576/GO:0110165
112,query_1,TRUE,1.4464992794512e-08,407,517,35,0.0676982591876209,0.085995085995086,GO:0016324,GO:CC,apical plasma membrane,22097,732,GO:0045177/GO:0098590
113,query_1,TRUE,1.57760496175038e-07,9864,517,300,0.58027079303675,0.0304136253041363,GO:0016020,GO:CC,membrane,22097,720,GO:0110165
114,query_1,TRUE,4.91253488473518e-07,4777,517,170,0.328820116054159,0.0355871886120996,GO:0012505,GO:CC,endomembrane system,22097,687,GO:0110165
115,query_1,TRUE,7.25075357016807e-07,425,517,33,0.0638297872340425,0.0776470588235294,GO:0062023,GO:CC,collagen-containing extracellular matrix,22097,2360,GO:0031012
116,query_1,TRUE,8.42544480797867e-07,2389,517,101,0.195357833655706,0.04227710339054,GO:0042995,GO:CC,cell projection,22097,1845,GO:0110165
117,query_1,TRUE,1.74885587638226e-06,762,517,46,0.0889748549323017,0.0603674540682415,GO:0005764,GO:CC,lysosome,22097,332,GO:0000323
118,query_1,TRUE,1.74885587638226e-06,762,517,46,0.0889748549323017,0.0603674540682415,GO:0000323,GO:CC,lytic vacuole,22097,53,GO:0005773
119,query_1,TRUE,2.66550374727773e-06,2277,517,96,0.18568665377176,0.0421607378129117,GO:0120025,GO:CC,plasma membrane bounded cell projection,22097,3443,GO:0042995
120,query_1,TRUE,2.89367486813163e-06,855,517,49,0.0947775628626693,0.0573099415204678,GO:0005773,GO:CC,vacuole,22097,340,GO:0005737/GO:0043231
121,query_1,TRUE,3.9461961145446e-06,5742,517,192,0.37137330754352,0.0334378265412748,GO:0005886,GO:CC,plasma membrane,22097,422,GO:0016020/GO:0071944
122,query_1,TRUE,4.7033292997134e-06,555,517,37,0.0715667311411992,0.0666666666666667,GO:0031012,GO:CC,extracellular matrix,22097,1028,GO:0030312
123,query_1,TRUE,4.93060629089313e-06,556,517,37,0.0715667311411992,0.0665467625899281,GO:0030312,GO:CC,external encapsulating structure,22097,927,GO:0071944/GO:0110165
124,query_1,TRUE,4.94233003642656e-06,2109,517,90,0.174081237911025,0.042674253200569,GO:0070062,GO:CC,extracellular exosome,22097,2418,GO:0005615/GO:1903561
125,query_1,TRUE,6.37723710835423e-06,12345,517,350,0.676982591876209,0.0283515593357635,GO:0005737,GO:CC,cytoplasm,22097,309,GO:0005622/GO:0110165
126,query_1,TRUE,8.42756292257379e-06,2133,517,90,0.174081237911025,0.0421940928270042,GO:1903561,GO:CC,extracellular vesicle,22097,3690,GO:0031982/GO:0065010
127,query_1,TRUE,8.61473163929198e-06,2134,517,90,0.174081237911025,0.042174320524836,GO:0065010,GO:CC,extracellular membrane-bounded organelle,22097,2398,GO:0043227/GO:0043230
128,query_1,TRUE,8.61473163929198e-06,2134,517,90,0.174081237911025,0.042174320524836,GO:0043230,GO:CC,extracellular organelle,22097,1882,GO:0005576/GO:0043226
129,query_1,TRUE,2.00916800300117e-05,281,517,24,0.04642166344294,0.0854092526690391,GO:0009925,GO:CC,basal plasma membrane,22097,658,GO:0045178/GO:0098590
130,query_1,TRUE,4.91991682249702e-05,4004,517,141,0.272727272727273,0.0352147852147852,GO:0031982,GO:CC,vesicle,22097,1228,GO:0043227
131,query_1,TRUE,5.33712608074684e-05,2055,517,85,0.164410058027079,0.0413625304136253,GO:0005783,GO:CC,endoplasmic reticulum,22097,348,GO:0005737/GO:0012505/GO:0043231
132,query_1,TRUE,6.8354655377904e-05,300,517,24,0.04642166344294,0.08,GO:0045178,GO:CC,basal part of cell,22097,2137,GO:0110165
133,query_1,TRUE,7.72631727917699e-05,178,517,18,0.034816247582205,0.101123595505618,GO:0005775,GO:CC,vacuolar lumen,22097,342,GO:0005773/GO:0070013
134,query_1,TRUE,0.000126155968714012,768,517,42,0.0812379110251451,0.0546875,GO:0005929,GO:CC,cilium,22097,453,GO:0043227/GO:0120025
135,query_1,TRUE,0.000254585679283075,903,517,46,0.0889748549323017,0.0509413067552602,GO:0009986,GO:CC,cell surface,22097,661,GO:0110165
136,query_1,TRUE,0.00138304052236557,100,517,12,0.02321083172147,0.12,GO:0043202,GO:CC,lysosomal lumen,22097,1869,GO:0005764/GO:0005775
137,query_1,TRUE,0.00240628830638131,248,517,19,0.0367504835589942,0.0766129032258065,GO:0016323,GO:CC,basolateral plasma membrane,22097,731,GO:0009925/GO:0098590
138,query_1,TRUE,0.00872728784296297,16,517,5,0.00967117988394584,0.3125,GO:0005892,GO:CC,acetylcholine-gated channel complex,22097,426,GO:0034702/GO:0098802
139,query_1,TRUE,0.00983850642991632,2203,517,81,0.156673114119923,0.0367680435769405,GO:0098588,GO:CC,bounding membrane of organelle,22097,3216,GO:0031090
140,query_1,TRUE,0.0100090851437858,21548,517,516,0.998065764023211,0.0239465379617598,GO:0110165,GO:CC,cellular anatomical entity,22097,3439,GO:0005575
141,query_1,TRUE,0.0180043377973621,4,517,3,0.0058027079303675,0.75,GO:0090733,GO:CC,tenascin complex,22097,2887,GO:0062023/GO:0098637
142,query_1,TRUE,0.0228059939688348,174,517,14,0.0270793036750484,0.0804597701149425,GO:0097014,GO:CC,ciliary plasm,22097,2892,GO:0005929/GO:0032838
143,query_1,TRUE,0.0275304119348796,3770,517,122,0.235976789168279,0.0323607427055703,GO:0031090,GO:CC,organelle membrane,22097,1045,GO:0016020/GO:0043227
144,query_1,TRUE,0.0303246576869754,61,517,8,0.0154738878143133,0.131147540983607,GO:0031526,GO:CC,brush border membrane,22097,1159,GO:0005903/GO:0031253
145,query_1,TRUE,0.0308525934881607,11,517,4,0.00773694390715667,0.363636363636364,GO:0098966,GO:CC,perisynaptic extracellular matrix,22097,3314,GO:0062023/GO:0099535
146,query_1,TRUE,0.0454237929602194,12,517,4,0.00773694390715667,0.333333333333333,GO:0001527,GO:CC,microfibril,22097,143,GO:0031012/GO:0099512
147,query_1,TRUE,0.0454237929602194,12,517,4,0.00773694390715667,0.333333333333333,GO:0099535,GO:CC,synapse-associated extracellular matrix,22097,3370,GO:0062023
148,query_1,TRUE,1.07463971444327e-10,6357,529,246,0.465028355387524,0.0386974988201982,GO:0036094,GO:MF,small molecule binding,20212,5395,GO:0005488
149,query_1,TRUE,1.67835773188823e-10,5758,529,228,0.431001890359168,0.0395970823202501,GO:0003824,GO:MF,catalytic activity,20212,368,GO:0003674
150,query_1,TRUE,7.41162481261683e-10,6146,529,237,0.448015122873346,0.0385616661243085,GO:0043167,GO:MF,ion binding,20212,5721,GO:0036094
151,query_1,TRUE,4.96087537616666e-09,178,529,25,0.0472589792060491,0.140449438202247,GO:0046943,GO:MF,carboxylic acid transmembrane transporter activity,20212,6254,GO:0005342/GO:0008514
152,query_1,TRUE,5.06164885807699e-09,257,529,30,0.056710775047259,0.116731517509728,GO:0008514,GO:MF,organic anion transmembrane transporter activity,20212,1769,GO:0022857
153,query_1,TRUE,5.35252918093688e-09,1239,529,75,0.141776937618147,0.0605326876513317,GO:0005215,GO:MF,transporter activity,20212,1354,GO:0003674
154,query_1,TRUE,5.62767346453936e-09,179,529,25,0.0472589792060491,0.139664804469274,GO:0005342,GO:MF,organic acid transmembrane transporter activity,20212,1425,GO:0022857
155,query_1,TRUE,1.18978479235407e-08,283,529,31,0.0586011342155009,0.109540636042403,GO:0015291,GO:MF,secondary active transmembrane transporter activity,20212,2457,GO:0022804
156,query_1,TRUE,2.4760997817491e-08,1127,529,69,0.130434782608696,0.0612244897959184,GO:0022857,GO:MF,transmembrane transporter activity,20212,3792,GO:0005215
157,query_1,TRUE,1.72126365050362e-07,147,529,21,0.0396975425330813,0.142857142857143,GO:0015293,GO:MF,symporter activity,20212,2459,GO:0015291
158,query_1,TRUE,1.89143655379713e-07,453,529,38,0.0718336483931947,0.0838852097130243,GO:0022804,GO:MF,active transmembrane transporter activity,20212,3766,GO:0022857
159,query_1,TRUE,1.19145403447584e-06,2452,529,112,0.2117202268431,0.0456769983686786,GO:0043168,GO:MF,anion binding,20212,5722,GO:0043167
160,query_1,TRUE,3.95288317355374e-06,158,529,20,0.0378071833648393,0.126582278481013,GO:0015081,GO:MF,sodium ion transmembrane transporter activity,20212,2300,GO:0046873
161,query_1,TRUE,1.63909915473461e-05,37,529,10,0.0189035916824197,0.27027027027027,GO:0042910,GO:MF,xenobiotic transmembrane transporter activity,20212,5667,GO:0022857
162,query_1,TRUE,2.78059868398262e-05,15,529,7,0.0132325141776938,0.466666666666667,GO:0015347,GO:MF,sodium-independent organic anion transmembrane transporter activity,20212,2489,GO:0008514/GO:0015291
163,query_1,TRUE,4.3696900006365e-05,117,529,16,0.0302457466918715,0.136752136752137,GO:0015294,GO:MF,solute:monoatomic cation symporter activity,20212,2460,GO:0008324/GO:0015293/GO:0022853
164,query_1,TRUE,5.41504869882874e-05,167,529,19,0.0359168241965974,0.11377245508982,GO:0005201,GO:MF,extracellular matrix structural constituent,20212,1350,GO:0005198
