"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-352 0.150006916923312 2 8 "GO:0019005;GO:0031461" "cullin-RING ubiquitin ligase complex" 0.473706053442038
-71 0.502538869910678 3 43 "GO:0019866;GO:0031966;GO:0005743" "mitochondrial membrane" 0.861495205561162
-345 0.135489413203841 2 9 "GO:0043073;GO:0001673" "germ cell nucleus" 0.473706053442038
34 0.303087331005671 2 571 "GO:0044430;GO:0005654;GO:0005829;GO:0044421" "cytoskeletal part" 0.72740959441361
35 0.65420823596614 3 80 "GO:0044432;GO:0005789" "endoplasmic reticulum part" 0.912848701348102
207 0.21818280650812 2 17 "GO:0044433;GO:0036452;GO:0044440;GO:0000813" "cytoplasmic vesicle part" 0.595044017749418
-22 0.919448166472346 1 10 "GO:0044456" "synapse part" 0.965760651353915
123 0.556491569922034 2 11 "GO:0061695" "transferase complex, transferring phosphorus-containing groups" 0.864743493897206
13 0.916049558282251 3 33 "GO:0070013;GO:0043233;GO:0031974;GO:0005788" "intracellular organelle lumen" 0.965760651353915
-293 0.143284041654373 4 12 "GO:0090576;GO:0044798;GO:0005667" "nuclear transcription factor complex" 0.473706053442038
-217 0.0826802912015563 2 31 "GO:0098791;GO:0031984;GO:0031985" "Golgi subcompartment" 0.381601344007183
-746 1.67180651657651e-05 2 16 "GO:0098800;GO:0033177" "inner mitochondrial membrane protein complex" 0.000501541954972953
31 0.764486477167385 2 45 "GO:0120025;GO:0042995;GO:0001726" "plasma membrane bounded cell projection" 0.921217542625125
