"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-790 0.174815665484854 3 4 "GO:0004045" "aminoacyl-tRNA hydrolase activity" 0.60873312088476
-288 0.621622712401679 5 4 "GO:0004058" "aromatic-L-amino-acid decarboxylase activity" 0.952757539288854
362 0.0505384723467946 2 40 "GO:0004062;GO:0008146;GO:0016782" "sulfotransferase activity" 0.246375052690624
-477 0.279040071006069 5 7 "GO:0004064" "arylesterase activity" 0.800188438914463
662 0.108276755958558 5 8 "GO:0004089" "carbonate dehydratase activity" 0.430897294120792
-534 0.045891968532221 2 19 "GO:0004090" "carbonyl reductase (NADPH) activity" 0.238045684162982
919 0.0045069679140206 2 13 "GO:0004114;GO:0004112" "cyclic-nucleotide phosphodiesterase activity" 0.0549286714521261
-1240 0.000766347054137723 2 10 "GO:0004129;GO:0009055;GO:0015002;GO:0016676;GO:0016675" "electron transfer activity" 0.0213482393652651
24 0.848187943970289 2 88 "GO:0004137;GO:0019136;GO:0005154;GO:0070851;GO:0003986;GO:0016289;GO:0003707;GO:0005375;GO:0000827;GO:0051998;GO:0008276;GO:0010340;GO:0004360;GO:0070548;GO:0004345;GO:0004658;GO:0016421;GO:0003872;GO:0008443;GO:0005518;GO:0004503;GO:0016716;GO:0004082;GO:0004565;GO:0015925;GO:0004719;GO:0004109;GO:0005049;GO:0140142;GO:0140104;GO:0000995;GO:0140223;GO:0000026;GO:0004386;GO:0070566;GO:0000140;GO:0001733;GO:0050694;GO:0004849;GO:0004395;GO:0010420;GO:0004068" "CoA hydrolase activity" 0.979507398980557
-133 0.0910177907478326 2 234 "GO:0004175;GO:0070011;GO:0008233" "peptidase activity, acting on L-amino acid peptides" 0.385836286865812
-882 0.00039630320602034 6 22 "GO:0004177;GO:0008270" "zinc ion binding" 0.0193197812934916
-253 0.115656053755352 3 53 "GO:0004180;GO:0008238" "exopeptidase activity" 0.442214323182228
243 0.453080883764719 2 13 "GO:0004181;GO:0008235" "metallocarboxypeptidase activity" 0.881036592500909
17 0.96431246434272 4 10 "GO:0004185;GO:0070008" "serine-type carboxypeptidase activity" 0.990645429796408
-137 0.365222145870072 2 60 "GO:0004197;GO:0008234" "cysteine-type peptidase activity" 0.871806510989161
218 0.499753311644256 3 13 "GO:0004198" "calcium-dependent cysteine-type endopeptidase activity" 0.881036592500909
-153 0.0583626108822545 6 218 "GO:0004222;GO:0008237;GO:0005543;GO:0002020;GO:0003713;GO:0005525;GO:0032550;GO:0032561;GO:0001883;GO:0032549;GO:0019001;GO:0001882;GO:0005178;GO:0044877;GO:0050839;GO:0004867" "metallopeptidase activity" 0.263730405966303
-43 0.782817565144673 3 56 "GO:0004252;GO:0008236;GO:0017171" "serine-type peptidase activity" 0.977507487869882
-960 0.0993008447167113 5 4 "GO:0004300" "enoyl-CoA hydratase activity" 0.411992866377845
-407 0.355373136865514 3 7 "GO:0004322;GO:0016724;GO:0016722" "ferroxidase activity" 0.871806510989161
-628 0.153876262761111 2 7 "GO:0004336" "galactosylceramidase activity" 0.56614851393239
-348 0.0439754498001784 2 46 "GO:0004364;GO:0016765" "transferase activity, transferring alkyl or aryl (other than methyl) groups" 0.238045684162982
170 0.661572544968459 2 9 "GO:0004435;GO:0004629" "phospholipase C activity" 0.952757539288854
344 0.554740079786592 2 4 "GO:0004465" "lipoprotein lipase activity" 0.943743632774695
105 0.437982513364719 3 75 "GO:0004497" "monooxygenase activity" 0.881036592500909
184 0.655489086610758 3 8 "GO:0004500;GO:0016715" "dopamine beta-monooxygenase activity" 0.952757539288854
-345 0.00792042507405497 4 82 "GO:0004518;GO:0004540;GO:0140098;GO:0000175;GO:0008408;GO:0016896;GO:0004527;GO:0004532;GO:0016796" "catalytic activity, acting on RNA" 0.0858046049689288
-202 0.463253850869952 5 18 "GO:0004519" "endonuclease activity" 0.881036592500909
-1404 0.0159261142662072 2 4 "GO:0004521" "endoribonuclease activity" 0.15527961409552
-477 0.195196084971025 2 10 "GO:0004551;GO:0000210" "nucleotide diphosphatase activity" 0.645139602870337
-128 0.313834204463559 4 86 "GO:0004553;GO:0016798" "hydrolase activity, acting on glycosyl bonds" 0.867529614697145
73 0.858719940497164 3 8 "GO:0004556;GO:0016160" "alpha-amylase activity" 0.979507398980557
-537 0.110587839200157 5 12 "GO:0004560;GO:0015928" "fucosidase activity" 0.431292572880612
231 0.6921037238925 2 4 "GO:0004561" "alpha-N-acetylglucosaminidase activity" 0.952757539288854
-901 0.0407546836941457 3 7 "GO:0004601;GO:0016684" "peroxidase activity" 0.235265473714761
344 0.0416853544557666 5 48 "GO:0004620;GO:0008081" "phospholipase activity" 0.235265473714761
307 0.404245925038442 5 10 "GO:0004656;GO:0019798;GO:0031545;GO:0031543" "procollagen-proline 4-dioxygenase activity" 0.881036592500909
-336 0.0208121383517805 3 65 "GO:0004659;GO:0003725;GO:0003684;GO:0008757;GO:0001784;GO:0045309;GO:0051219;GO:0005501;GO:0019840;GO:0005516;GO:0002046" "phosphoprotein binding" 0.176450738199878
-353 0.458655286857358 2 6 "GO:0004663;GO:0004661;GO:0008318" "protein prenyltransferase activity" 0.881036592500909
-163 0.0328826468256759 3 246 "GO:0004722;GO:0001530;GO:0002162;GO:0016627;GO:0000339;GO:0001099;GO:0001098;GO:0016651;GO:0000062;GO:0050662;GO:1901567;GO:1901681;GO:0048037;GO:0008483;GO:0016769;GO:0035091;GO:0000993;GO:0043175;GO:0070063;GO:0016209;GO:0005452;GO:0016831;GO:0016830;GO:0000253;GO:0050145;GO:0005520;GO:0019838;GO:0004689;GO:0004683;GO:0003697;GO:0004017;GO:0005041;GO:0030228;GO:0003714;GO:0001849;GO:0001846;GO:0001848" "calmodulin-dependent protein kinase activity" 0.211449089968073
-283 0.627706755757212 2 4 "GO:0004745" "retinol dehydrogenase activity" 0.952757539288854
-99 0.654208156167001 4 28 "GO:0004768;GO:0016215;GO:0004618;GO:0016774;GO:0016417;GO:0004736;GO:0005200;GO:0003854;GO:0052745;GO:0003680;GO:0004573;GO:0015926;GO:0005179;GO:0004633;GO:0000179;GO:0008170;GO:0016433;GO:0008649;GO:0140102;GO:0002083;GO:0002094;GO:0005521" "pyruvate carboxylase activity" 0.952757539288854
-26 0.94329763371141 2 10 "GO:0004771" "sterol esterase activity" 0.990645429796408
-87 0.745659284340792 2 19 "GO:0004806" "triglyceride lipase activity" 0.96293748640036
-217 0.372160304010895 3 23 "GO:0004843;GO:0036459;GO:0019783;GO:0101005" "thiol-dependent ubiquitinyl hydrolase activity" 0.871806510989161
-292 0.405675662530836 3 11 "GO:0004860;GO:0019210;GO:0019887;GO:0019207" "kinase regulator activity" 0.881036592500909
-940 0.10636848465572 2 4 "GO:0004862;GO:0030291" "cAMP-dependent protein kinase inhibitor activity" 0.430897294120792
-936 0.033614983533386 3 7 "GO:0004864;GO:0019212;GO:0019888;GO:0019208" "phosphatase regulator activity" 0.211449089968073
301 4.01641317000677e-06 3 347 "GO:0004888;GO:0038023;GO:0060089;GO:0004930" "molecular transducer activity" 0.00078320056815132
-85 0.836336498807639 2 8 "GO:0004890;GO:0016917" "GABA-A receptor activity" 0.979507398980557
248 0.670673521854566 2 4 "GO:0004952" "dopamine neurotransmitter receptor activity" 0.952757539288854
59 0.859935548914695 2 12 "GO:0004966" "galanin receptor activity" 0.979507398980557
-39 0.934965279425234 5 6 "GO:0004970;GO:0022824;GO:0022835" "ionotropic glutamate receptor activity" 0.990645429796408
118 0.788621545544065 6 7 "GO:0004995" "tachykinin receptor activity" 0.977507487869882
185 0.478723970657578 2 20 "GO:0004997" "thyrotropin-releasing hormone receptor activity" 0.881036592500909
499 0.225637668771217 4 8 "GO:0005000" "vasopressin receptor activity" 0.698402308101386
463 0.373714511575508 3 5 "GO:0005068;GO:0030159;GO:0030971;GO:0035591;GO:1990782" "transmembrane receptor protein tyrosine kinase adaptor activity" 0.871806510989161
28 0.96144104827203 2 4 "GO:0005125" "cytokine activity" 0.990645429796408
378 6.74994936215165e-05 3 157 "GO:0005216;GO:0015267;GO:0022803;GO:0022839;GO:0022836" "passive transmembrane transporter activity" 0.00658120062809786
-433 0.405696676195987 3 5 "GO:0005229;GO:0061778" "intracellular calcium activated chloride channel activity" 0.881036592500909
-1 0.996294576437158 3 30 "GO:0005230;GO:0005231" "extracellular ligand-gated ion channel activity" 0.99761975125643
97 0.702944319228604 2 21 "GO:0005242;GO:0099094" "ligand-gated cation channel activity" 0.952757539288854
256 0.380018222738865 4 16 "GO:0005245" "voltage-gated calcium channel activity" 0.871806510989161
75 0.898270470690977 4 4 "GO:0005247;GO:0008308" "voltage-gated anion channel activity" 0.990645429796408
66 0.826393355801164 5 15 "GO:0005254;GO:0005253;GO:0015108" "chloride transmembrane transporter activity" 0.979507398980557
270 0.00170643893146172 3 192 "GO:0005261;GO:0015077;GO:0046873" "metal ion transmembrane transporter activity" 0.0302505083304578
-19 0.971481203089697 3 5 "GO:0005275" "amine transmembrane transporter activity" 0.991826359175345
167 0.620532610791122 4 12 "GO:0005283;GO:0005416" "amino acid:cation symporter activity" 0.952757539288854
-338 0.31586975714614 3 12 "GO:0005308;GO:0051184;GO:0072349" "cofactor transmembrane transporter activity" 0.867529614697145
71 0.863975757049517 3 8 "GO:0005310" "dicarboxylic acid transmembrane transporter activity" 0.979507398980557
22 0.877060422676455 2 69 "GO:0005319;GO:0019205;GO:0016776;GO:0005355;GO:0015149;GO:0015145;GO:0051119" "nucleobase-containing compound kinase activity" 0.982912542654648
-171 0.678262219300925 2 8 "GO:0005326" "neurotransmitter transporter activity" 0.952757539288854
56 0.657620648640615 2 87 "GO:0005342;GO:0008509" "anion transmembrane transporter activity" 0.952757539288854
236 0.181046745341189 4 44 "GO:0005343;GO:0015370;GO:0015081" "sodium ion transmembrane transporter activity" 0.619370444588278
499 0.2937584524934 2 6 "GO:0005362" "low-affinity glucose:sodium symporter activity" 0.830186930959609
767 0.0484795572932986 4 9 "GO:0005412" "glucose:sodium symporter activity" 0.242397786466493
-1196 0.0217354452857176 2 5 "GO:0005484" "SNAP receptor activity" 0.176600492946456
-2 0.99761975125643 4 6 "GO:0005504" "fatty acid binding" 0.99761975125643
-390 0.210338052733728 5 14 "GO:0005507" "copper ion binding" 0.683598671384616
-20 0.713346116599481 3 498 "GO:0005524;GO:0008144;GO:0032559;GO:0035639;GO:0030554;GO:0032555;GO:0017076;GO:0032553;GO:0097367;GO:0016301;GO:0016772;GO:0004672;GO:0016773" "carbohydrate derivative binding" 0.952757539288854
150 0.699178697921342 2 9 "GO:0005537;GO:0048029;GO:0030246" "mannose binding" 0.952757539288854
-24 0.948710642168023 2 10 "GO:0005542" "folic acid binding" 0.990645429796408
-533 0.0463883897343247 2 19 "GO:0008134;GO:0001221;GO:0001222" "transcription factor binding" 0.238045684162982
-618 0.00152384916968911 4 36 "GO:0008168;GO:0016741" "transferase activity, transferring one-carbon groups" 0.0297150588089376
-1521 0.000223144100160696 2 8 "GO:0008171" "O-methyltransferase activity" 0.0145043665104452
-1510 0.000604152112844925 3 7 "GO:0008173" "RNA methyltransferase activity" 0.0213482393652651
329 0.0181985203068224 2 71 "GO:0008188;GO:0008528;GO:0001653" "peptide receptor activity" 0.161305066355926
-134 0.797044567032365 4 5 "GO:0008194;GO:0046527" "UDP-glycosyltransferase activity" 0.977507487869882
-175 0.410807288138231 4 30 "GO:0008484" "sulfuric ester hydrolase activity" 0.881036592500909
-143 0.349608175057102 5 59 "GO:0015078;GO:0005402;GO:0015144;GO:0005351;GO:0015295" "carbohydrate transmembrane transporter activity" 0.871806510989161
306 0.45829491511086 5 8 "GO:0015179;GO:0015173;GO:0005290;GO:0015174;GO:1901474" "L-amino acid transmembrane transporter activity" 0.881036592500909
149 0.77487428949504 4 5 "GO:0015207;GO:0005345;GO:0015205" "purine nucleobase transmembrane transporter activity" 0.977507487869882
151 0.69790548532346 4 9 "GO:0015216;GO:0015215;GO:0015605" "nucleotide transmembrane transporter activity" 0.952757539288854
-81 0.722572016530813 2 26 "GO:0015238" "drug transmembrane transporter activity" 0.952757539288854
32 0.848888997156648 2 48 "GO:0015276;GO:0022834" "ligand-gated ion channel activity" 0.979507398980557
141 0.786085539304427 4 5 "GO:0015355;GO:0008028;GO:0005332;GO:0005328;GO:0015185;GO:0140161" "monocarboxylic acid transmembrane transporter activity" 0.977507487869882
245 0.486342106524735 2 11 "GO:0015923;GO:0004559" "mannosidase activity" 0.881036592500909
-210 0.500029419313077 2 14 "GO:0015929;GO:0004563" "hexosaminidase activity" 0.881036592500909
177 0.398771437995717 3 31 "GO:0015932;GO:1901505;GO:0005337" "nucleobase-containing compound transmembrane transporter activity" 0.881036592500909
421 0.083712467700366 6 23 "GO:0016408;GO:0004321;GO:0001607" "neuromedin U receptor activity" 0.362754026701586
334 0.342478348039923 3 11 "GO:0016411;GO:0008374;GO:0003841;GO:0042171;GO:0071617" "O-acyltransferase activity" 0.871806510989161
-202 0.00491015668013432 2 284 "GO:0016491" "oxidoreductase activity" 0.0563223854485996
-293 0.0232593596589508 4 83 "GO:0016616;GO:0016614" "oxidoreductase activity, acting on CH-OH group of donors" 0.181423005339816
-813 0.118769949261483 4 5 "GO:0016624" "oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor" 0.445387309730561
-277 0.475170494933959 3 9 "GO:0016638;GO:0003884;GO:0016641" "oxidoreductase activity, acting on the CH-NH2 group of donors" 0.881036592500909
-242 0.611191764205291 2 6 "GO:0016645;GO:0016646" "oxidoreductase activity, acting on the CH-NH group of donors" 0.952757539288854
-137 0.792893073011768 4 5 "GO:0016653" "oxidoreductase activity, acting on NAD(P)H, heme protein as acceptor" 0.977507487869882
406 0.0300671497380997 3 39 "GO:0016705" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen" 0.209396221390337
209 0.43405205893907 2 19 "GO:0016706;GO:0051213" "dioxygenase activity" 0.881036592500909
57 0.883536404230267 2 9 "GO:0016755;GO:0000048" "transferase activity, transferring amino-acyl groups" 0.984511993285155
-34 0.850603785654331 3 42 "GO:0016758;GO:0016757;GO:0000030" "transferase activity, transferring glycosyl groups" 0.979507398980557
-132 0.720896456419979 4 10 "GO:0016763" "transferase activity, transferring pentosyl groups" 0.952757539288854
-117 0.564209316745806 4 33 "GO:0016779" "nucleotidyltransferase activity" 0.943743632774695
-29 0.69402116785192 3 273 "GO:0016788" "hydrolase activity, acting on ester bonds" 0.952757539288854
27 0.938391983813669 4 11 "GO:0016790" "thiolester hydrolase activity" 0.990645429796408
179 0.00237738155766968 5 440 "GO:0016791;GO:0042578;GO:0003779;GO:0008092;GO:0005201;GO:0004674;GO:0005096;GO:0008047;GO:0030695;GO:0030234;GO:0060589" "extracellular matrix structural constituent" 0.0356607233650452
588 0.216226064183583 4 6 "GO:0016799" "hydrolase activity, hydrolyzing N-glycosyl compounds" 0.69121446747211
-64 0.806126458268599 2 20 "GO:0016810" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds" 0.979507398980557
-34 0.922106193332771 2 11 "GO:0016811" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides" 0.990645429796408
-84 0.848715233196229 2 7 "GO:0016814;GO:0019239;GO:0004000" "deaminase activity" 0.979507398980557
-1 0.995070034907402 2 54 "GO:0016829" "lyase activity" 0.99761975125643
126 0.656973248580537 2 17 "GO:0016836;GO:0016835" "carbon-oxygen lyase activity" 0.952757539288854
-222 0.224889124907766 3 41 "GO:0016840;GO:0001587;GO:0005222;GO:0005221;GO:0005217;GO:0043855;GO:0004596;GO:0034212;GO:0016702;GO:0016701;GO:0000721;GO:0005544;GO:0004622" "peptide N-acetyltransferase activity" 0.698402308101386
-150 0.698754199503942 3 9 "GO:0016846" "carbon-sulfur lyase activity" 0.952757539288854
71 0.704878393928541 2 39 "GO:0016853;GO:0016860" "isomerase activity" 0.952757539288854
847 0.0544168980729649 3 7 "GO:0016857;GO:0016854" "racemase and epimerase activity" 0.252649883910194
-924 0.0520442417783231 2 6 "GO:0016861" "intramolecular oxidoreductase activity, interconverting aldoses and ketoses" 0.247527491384707
-357 0.493811453869957 2 5 "GO:0016863" "intramolecular oxidoreductase activity, transposing C=C bonds" 0.881036592500909
-358 0.0595083992949607 2 38 "GO:0016874" "ligase activity" 0.263730405966303
22 0.932093853887452 2 20 "GO:0016877;GO:0004467;GO:0015645;GO:0016405;GO:0016878" "ligase activity, forming carbon-sulfur bonds" 0.990645429796408
-1366 0.000917806062657323 3 8 "GO:0016884;GO:0016879" "ligase activity, forming carbon-nitrogen bonds" 0.0223715227772722
-146 0.557423547614366 3 22 "GO:0016903" "oxidoreductase activity, acting on the aldehyde or oxo group of donors" 0.943743632774695
-26 0.768210393509411 3 177 "GO:0017111;GO:0016462;GO:0016818;GO:0016817;GO:0003924" "hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides" 0.977507487869882
370 0.368578130522785 2 8 "GO:0017169;GO:0016780" "phosphotransferase activity, for other substituted phosphate groups" 0.871806510989161
158 0.566246179664817 2 18 "GO:0019200;GO:0004065" "carbohydrate kinase activity" 0.943743632774695
5 0.957357755256853 6 143 "GO:0019206;GO:0016717;GO:0016709;GO:0016634;GO:0016868;GO:0016866;GO:0000248;GO:0070704;GO:0005539;GO:0004029;GO:0016620;GO:0005545;GO:0000254;GO:0016668;GO:0015036;GO:0016667;GO:0004587;GO:0016885;GO:0001968;GO:0004812;GO:0016875;GO:0000016;GO:0003995;GO:0004623;GO:0004190;GO:0070001;GO:0000182;GO:0042802;GO:0005044;GO:0005227;GO:0048018;GO:0030545;GO:0005502;GO:0016918;GO:0005112;GO:0005246;GO:0099106;GO:0016247;GO:0004791;GO:0000340" "oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor" 0.990645429796408
139 0.72052105023782 2 9 "GO:0019901;GO:0019900" "kinase binding" 0.952757539288854
125 0.331388445516963 2 84 "GO:0022804;GO:0015291;GO:0015294;GO:0015293" "active transmembrane transporter activity" 0.871806510989161
427 0.00115274999756472 4 80 "GO:0022843;GO:0005244;GO:0022832;GO:0015085;GO:0005262" "voltage-gated channel activity" 0.0249762499472356
210 0.00270919088969506 3 298 "GO:0022890;GO:0015075;GO:0015318;GO:0008324" "ion transmembrane transporter activity" 0.0377351588207526
-160 0.501513137269748 3 24 "GO:0030594;GO:0004993;GO:0008227;GO:0099528;GO:0099589" "neurotransmitter receptor activity" 0.881036592500909
-2 0.997407111468917 2 7 "GO:0030674;GO:0060090" "protein binding, bridging" 0.99761975125643
-159 0.523890157215414 3 22 "GO:0031406;GO:0043177" "carboxylic acid binding" 0.904058235902706
-125 0.723118542639746 2 11 "GO:0033293;GO:0001972" "monocarboxylic acid binding" 0.952757539288854
87 0.832539191946861 2 8 "GO:0033764;GO:0016229;GO:0004303" "steroid dehydrogenase activity" 0.979507398980557
106 0.8394579477022 7 5 "GO:0042623;GO:0016887;GO:0004176" "ATPase activity" 0.979507398980557
-466 0.00409901782897422 2 52 "GO:0046914;GO:0005506" "transition metal ion binding" 0.0532872317766649
439 0.19257668320968 5 12 "GO:0046915;GO:0005385;GO:0072509" "transition metal ion transmembrane transporter activity" 0.645139602870337
59 0.73916721310576 2 43 "GO:0046943;GO:0008514;GO:0015171" "organic anion transmembrane transporter activity" 0.960917377037488
-120 0.34535896376825 2 86 "GO:0052689;GO:0016298" "carboxylic ester hydrolase activity" 0.871806510989161
-324 0.577716665850813 6 4 "GO:0052866" "phosphatidylinositol phosphate phosphatase activity" 0.952757539288854
-378 0.468447547915291 5 5 "GO:0070567" "cytidylyltransferase activity" 0.881036592500909
195 0.412403711096327 2 24 "GO:0072341;GO:0019842" "vitamin binding" 0.881036592500909
-592 0.0422271363077776 2 16 "GO:0090079;GO:0045182" "translation regulator activity, nucleic acid binding" 0.235265473714761
67 0.737934799887999 2 34 "GO:0140097" "catalytic activity, acting on DNA" 0.960917377037488
-609 0.0168414807415203 3 21 "GO:0140101" "catalytic activity, acting on a tRNA" 0.156385178314117
-39 0.925034270588311 2 8 "GO:1901981;GO:0005546;GO:1902936" "phosphatidylinositol phosphate binding" 0.990645429796408
