"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
44 0.30145298043265 2 313 "GO:0000786;GO:0032993;GO:0044815;GO:0120025;GO:0042995;GO:0044441;GO:0120038;GO:0044463;GO:0000932;GO:0036464;GO:0035770;GO:1990904;GO:0000776;GO:0000118;GO:0001726;GO:0001750;GO:0001725;GO:0042641;GO:0097517;GO:0032432;GO:0000922;GO:0001917" "ciliary part" 0.492381664416538
-1 0.994075811087486 4 24 "GO:0000795;GO:0099086;GO:0044454;GO:0000172;GO:0005732;GO:0070062;GO:1903561;GO:0043230" "nuclear chromosome part" 0.994075811087486
-461 0.19159494461877 5 4 "GO:0000805;GO:0000803" "sex chromosome" 0.371215205198867
630 0.0115981762743575 3 8 "GO:0000835;GO:0000153;GO:0000836" "ER ubiquitin ligase complex" 0.0553143791546281
280 0.426925506100055 3 4 "GO:0000938" "GARP complex" 0.588208475071187
-548 0.00266895656409394 2 15 "GO:0001533" "cornified envelope" 0.0183861452193138
-287 0.0105579905058271 2 40 "GO:0001669;GO:0030141;GO:0097223;GO:0099503" "sperm part" 0.05454961761344
-449 0.20294642530274 4 4 "GO:0001931" "uropod" 0.381293283902118
485 0.12395277547228 2 5 "GO:0002199" "zona pellucida receptor complex" 0.284632299232643
6 0.967223806368706 3 25 "GO:0005635;GO:0031967;GO:0031975" "nuclear envelope" 0.983079934341964
-97 0.680398132787448 3 9 "GO:0005637;GO:0031965" "nuclear membrane" 0.811243927554265
408 0.0252623796003835 3 15 "GO:0005730" "nucleolus" 0.093913416711046
178 0.00176335350089189 3 164 "GO:0005739" "mitochondrion" 0.0136659896319121
-61 0.784320320736273 2 10 "GO:0005741;GO:0031968;GO:0019867" "organelle outer membrane" 0.866359913422025
-284 0.107682232110652 3 16 "GO:0005759" "mitochondrial matrix" 0.278179099619184
-123 0.000141981129589736 3 639 "GO:0005768;GO:0031410;GO:0097708;GO:0031982;GO:0044459;GO:0044429;GO:0005794;GO:0005615;GO:0044421;GO:0099512;GO:0099081;GO:0099080;GO:0001650;GO:0044452;GO:0044451;GO:0097458;GO:0098796;GO:0001527;GO:0044420" "extracellular region part" 0.00176056600691273
287 0.000374145072327521 3 79 "GO:0005769;GO:0000145;GO:0044448;GO:0099023;GO:0001772;GO:0000781;GO:0005802;GO:0001401;GO:0098799;GO:0002177" "tethering complex" 0.00386616574738438
173 0.0272651854967553 2 84 "GO:0005774;GO:0044437;GO:0098805;GO:0005765;GO:0098852" "whole membrane" 0.093913416711046
-110 0.401487041689519 4 29 "GO:0005777;GO:0042579" "microbody" 0.565731740562504
-59 0.384212561108398 3 113 "GO:0005783" "endoplasmic reticulum" 0.553980902063272
-169 0.339379016061606 5 16 "GO:0005787;GO:0005604;GO:0062023;GO:0031012;GO:0005912;GO:0070161;GO:0030054;GO:0005811;GO:0005758;GO:0031970;GO:0002080;GO:0030667;GO:0030659;GO:0012506" "acrosomal membrane" 0.517919257659161
33 0.721663194191062 2 58 "GO:0005813;GO:0005815;GO:0005764;GO:0000323;GO:0005773" "microtubule organizing center" 0.844209774336714
252 0.154366067531269 4 16 "GO:0005814;GO:0000276;GO:0045263;GO:0000152;GO:0000220;GO:0033179" "centriole" 0.319023206231289
-40 0.796492178468636 3 21 "GO:0005879;GO:0005881;GO:0044447;GO:0005874;GO:0099513" "polymeric cytoskeletal fiber" 0.866359913422025
-409 4.10701477802505e-17 2 232 "GO:0005886" "plasma membrane" 2.54634916237553e-15
-374 2.73255640917576e-05 3 64 "GO:0005887;GO:0031226" "integral component of plasma membrane" 0.000423546243422243
276 0.216038921872597 3 10 "GO:0005929" "cilium" 0.393953328120618
-35 0.902336468130785 2 6 "GO:0005930" "axoneme" 0.948217983459469
-70 0.824494970313252 2 5 "GO:0008021;GO:0070382;GO:0030133" "synaptic vesicle" 0.881356692403821
-189 0.000474895890573834 2 184 "GO:0016021;GO:0031224" "integral component of membrane" 0.00420622074508253
79 0.750533052033546 2 8 "GO:0019005;GO:0031461" "cullin-RING ubiquitin ligase complex" 0.861723133816294
159 0.136764633608389 2 44 "GO:0019866;GO:0031966;GO:0005743" "mitochondrial membrane" 0.295984187696072
-312 0.162743604897629 5 10 "GO:0043073;GO:0001673" "germ cell nucleus" 0.325487209795258
3 0.926250961434789 2 486 "GO:0044430;GO:0005654;GO:0005829" "cytoskeletal part" 0.957125993482615
163 0.0419445757319525 2 80 "GO:0044432;GO:0005789" "endoplasmic reticulum part" 0.136871773441108
130 0.449306931335755 2 17 "GO:0044433;GO:0036452;GO:0044440;GO:0000813" "cytoplasmic vesicle part" 0.605587603104713
180 0.0171365715404025 2 90 "GO:0044450;GO:0000421;GO:0001518;GO:0034706;GO:0098797;GO:0034703;GO:0034702;GO:1902495;GO:1990351;GO:0002102;GO:0044455;GO:0098798;GO:0000242;GO:0001891" "microtubule organizing center part" 0.0758905311074968
-351 0.115587389987142 1 10 "GO:0044456" "synapse part" 0.284632299232643
100 0.637964068277806 2 11 "GO:0061695" "transferase complex, transferring phosphorus-containing groups" 0.775564161435764
-84 0.488374420708634 2 34 "GO:0070013;GO:0043233;GO:0031974;GO:0005788" "intracellular organelle lumen" 0.617943144570108
-143 0.484605795237428 2 12 "GO:0090576;GO:0044798;GO:0005667" "nuclear transcription factor complex" 0.617943144570108
-37 0.781301593918496 3 29 "GO:0098687;GO:0000775" "chromosomal region" 0.866359913422025
283 0.0264985918894353 3 31 "GO:0098791;GO:0031984;GO:0031985" "Golgi subcompartment" 0.093913416711046
341 0.0538928139867702 2 16 "GO:0098800;GO:0033177" "inner mitochondrial membrane protein complex" 0.167067723358988
