"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-407 0.00226723410225378 2 46 "GO:0002218;GO:0002253;GO:0045089;GO:0050778;GO:0002684;GO:0048584;GO:0050776;GO:0002833;GO:0031349;GO:0032103;GO:0043902;GO:0045088;GO:0002831;GO:0031347;GO:0032101;GO:0043900;GO:0080134" "regulation of immune response" 0.0319931923318033
-6 0.909387852270692 3 294 "GO:0002244;GO:0000082;GO:0044843;GO:0001649;GO:0051641;GO:0051649;GO:0071702;GO:0071705;GO:0000956;GO:0006402;GO:0006401;GO:0034655;GO:0044265;GO:0019439;GO:0044270;GO:0046700;GO:1901361;GO:0002009;GO:0048729;GO:0001894" "osteoblast differentiation" 0.970160301445207
-634 4.25034257827158e-05 3 34 "GO:0002250;GO:0006955" "immune response" 0.00107958701488098
-174 0.56219776822716 4 9 "GO:0002260;GO:0001776;GO:0048872" "homeostasis of number of cells" 0.780683386020051
780 0.082967441044842 3 4 "GO:0002357;GO:0002347" "response to tumor cell" 0.284780135478241
-164 8.5249834386329e-06 1 795 "GO:0002376;GO:0007605;GO:0050954;GO:0007600;GO:0050877;GO:0001501;GO:0048731;GO:0022414;GO:0007165;GO:0003341;GO:0007018;GO:0006796;GO:0006793;GO:0000278;GO:0007049;GO:0001932;GO:0031399;GO:0042325;GO:0032268;GO:0051246;GO:0019220;GO:0051174;GO:0048518;GO:0000165;GO:0023014;GO:0035556;GO:0006468;GO:0016310;GO:0051276;GO:0001701;GO:0043009;GO:0009792;GO:0009790;GO:0007275;GO:0051239;GO:0008016;GO:1903522;GO:0044057;GO:0000902;GO:0032989;GO:0002027" "system development" 0.000270668224176595
-524 0.0992921152511813 2 8 "GO:0002456;GO:0002449;GO:0002460;GO:0002443;GO:0001913;GO:0001909;GO:0001906" "adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains" 0.306458831228514
558 0.165350062512082 3 5 "GO:0002526;GO:0006954" "acute inflammatory response" 0.419989158780688
-330 0.00650704366546311 3 56 "GO:0002682;GO:0048583" "regulation of response to stimulus" 0.0770084185076989
317 0.430960853828169 2 5 "GO:0002683" "negative regulation of immune system process" 0.665078549774495
-305 0.0978428248139103 2 24 "GO:0002697" "regulation of immune effector process" 0.306458831228514
-164 0.467331304270896 3 16 "GO:0002706;GO:0002822;GO:0002703;GO:0002819;GO:0002708;GO:0002824;GO:0002705;GO:0002821;GO:0002699;GO:0002709;GO:0001916;GO:0001912;GO:0001914;GO:0002711;GO:0001910;GO:0031343;GO:0031341" "regulation of adaptive immune response" 0.698247948734162
-691 0.0212529947329081 5 9 "GO:0002854;GO:0002842;GO:0002852;GO:0002839;GO:0002840;GO:0002837;GO:0002834;GO:0002836" "regulation of T cell mediated cytotoxicity directed against tumor cell target" 0.132268606022855
26 0.912378132029179 3 15 "GO:0002931" "response to ischemia" 0.970160301445207
122 0.489434329974404 2 26 "GO:0003006" "developmental process involved in reproduction" 0.722769301241271
-108 0.810979303939014 3 4 "GO:0003012" "muscle system process" 0.911454615931458
-494 0.0142307780041249 3 20 "GO:0003014" "renal system process" 0.129093486180276
-340 0.0651149870458064 4 24 "GO:0003333;GO:0006865;GO:1905039;GO:0046942;GO:0015711;GO:0015849;GO:0006820;GO:0006811;GO:0098656;GO:1903825;GO:0034220;GO:0055085" "ion transport" 0.255497746283986
-94 0.728648902342296 2 11 "GO:0003360" "brainstem development" 0.879939239066319
-586 0.000741352726002508 2 27 "GO:0005975;GO:0016052;GO:0000272;GO:0005976" "carbohydrate metabolic process" 0.0144849404737599
-29 0.757755350695247 2 92 "GO:0006281;GO:0006974;GO:0033554;GO:0051716;GO:0006310;GO:0000724;GO:0000725;GO:0006302" "cellular response to stimulus" 0.882889261819233
244 0.0173544530244499 6 79 "GO:0006364;GO:0016072;GO:0034470;GO:0034660" "ncRNA metabolic process" 0.131187938152949
377 2.81255602073109e-10 2 245 "GO:0006396;GO:0000375;GO:0008380;GO:0016071;GO:0000398;GO:0000377;GO:0006397" "RNA processing" 3.57194614632848e-08
64 0.783683219043333 2 15 "GO:0006520;GO:1901565" "organonitrogen compound catabolic process" 0.896646565932462
217 0.590244382362739 2 5 "GO:0006790;GO:0000098;GO:0000096;GO:0009063;GO:0044273" "sulfur compound metabolic process" 0.793139339330093
-179 0.599475285530629 9 7 "GO:0006879;GO:0046916;GO:0055072;GO:0006875;GO:0055076;GO:0030003;GO:0055065;GO:0055080;GO:0098771;GO:0050801;GO:0006873" "ion homeostasis" 0.793139339330093
-2 0.99666780334278 4 4 "GO:0006915;GO:0012501;GO:0008219" "apoptotic process" 0.99666780334278
-144 0.0216880558825343 2 220 "GO:0006950" "response to stress" 0.132268606022855
-362 0.00667002050066683 3 46 "GO:0006952;GO:0007610;GO:0001662;GO:0002209;GO:0042596;GO:0033555" "defense response" 0.0770084185076989
161 0.259182940741788 2 40 "GO:0007005" "mitochondrion organization" 0.534796711303739
-147 0.665986159629105 2 7 "GO:0007154" "cell communication" 0.851323821075402
-134 0.714447020203576 2 6 "GO:0007155;GO:0022610" "cell adhesion" 0.879939239066319
-380 0.301137129825032 2 6 "GO:0007166" "cell surface receptor signaling pathway" 0.570812171459389
-625 0.0372718871758702 3 9 "GO:0007186" "G protein-coupled receptor signaling pathway" 0.189341186853421
42 0.916686899003345 4 5 "GO:0007268;GO:0098916;GO:0099537;GO:0099536;GO:0007267;GO:0023052" "chemical synaptic transmission" 0.970160301445207
47 0.898487176291505 3 6 "GO:0008285;GO:0001937;GO:0050680" "negative regulation of cell population proliferation" 0.970160301445207
-278 0.17809283426658 2 19 "GO:0009605" "response to external stimulus" 0.443486077487366
82 0.772937066042047 2 10 "GO:0009607" "response to biotic stimulus" 0.892390976248545
495 0.218178860612819 2 5 "GO:0010035" "response to inorganic substance" 0.513484073721644
-667 0.13803620680402 3 4 "GO:0010529;GO:0010528" "negative regulation of transposition" 0.389568850313568
160 0.521972365493934 2 13 "GO:0018130;GO:1901362;GO:0034654;GO:0019438;GO:0000731;GO:0071897" "heterocycle biosynthetic process" 0.747352527653693
206 0.00932300879981264 4 134 "GO:0019725;GO:0001843;GO:0060606;GO:0035148;GO:0000245;GO:0000132;GO:0040001;GO:0051294;GO:0051293;GO:1902850;GO:0051653;GO:0000722;GO:0006312;GO:0000289;GO:0000904;GO:0000038;GO:0055082;GO:0048878;GO:0002265;GO:0002263;GO:0048143;GO:0061900;GO:0001510;GO:0043414;GO:0032259;GO:0000706;GO:0000729" "cell activation involved in immune response" 0.0910786244289389
-272 0.295842299446152 2 12 "GO:0022412" "cellular process involved in reproduction in multicellular organism" 0.570812171459389
252 0.313852849213868 2 13 "GO:0022602;GO:0048511" "ovulation cycle process" 0.577671186234221
444 5.6928624671921e-10 2 166 "GO:0022607;GO:0071826;GO:0043933;GO:0022618;GO:0034622;GO:0065003" "cellular component assembly" 3.61496766666698e-08
134 0.673476145556841 3 8 "GO:0030098;GO:0002521;GO:0046649;GO:0045321" "leukocyte differentiation" 0.851323821075402
-63 0.0640800968116999 2 1091 "GO:0030154;GO:0042592;GO:0000209;GO:0016567;GO:0032446;GO:0070647;GO:0000226;GO:0007010;GO:0006928;GO:0006259;GO:0044772;GO:0044770;GO:0001525;GO:0000086;GO:0044839;GO:0044255;GO:0006629;GO:0009653;GO:0060249;GO:0000281;GO:0061640;GO:0000910;GO:0001523;GO:0016101;GO:0006721;GO:0006720;GO:0003013;GO:0003017" "lipid metabolic process" 0.255497746283986
-526 0.00118242055835487 4 31 "GO:0030258;GO:0002933" "lipid modification" 0.0187709263638836
477 0.0665016363866478 3 12 "GO:0031118;GO:0000154;GO:0001522" "rRNA modification" 0.255497746283986
424 0.345676382436548 5 4 "GO:0033043" "regulation of organelle organization" 0.601382199581392
-137 0.734437475126219 1 5 "GO:0040007" "growth" 0.879939239066319
-190 0.240940899736272 2 31 "GO:0042221;GO:0000302;GO:0006979;GO:1901700" "response to chemical" 0.524776094678829
-217 0.523735235914793 3 7 "GO:0042445;GO:0010817" "hormone metabolic process" 0.747352527653693
-1 0.993165157049757 2 115 "GO:0044248;GO:0009056;GO:1901575;GO:0009057" "catabolic process" 0.99666780334278
284 0.000798382545797788 2 117 "GO:0044271;GO:1901566;GO:0044249;GO:1901576;GO:0009058;GO:0043604;GO:0043603;GO:0002181;GO:0006412;GO:0034645;GO:0043043;GO:0009059;GO:0006518" "cellular amide metabolic process" 0.0144849404737599
-9 0.938070731705133 2 60 "GO:0044281;GO:0019752;GO:0043436;GO:0006082;GO:0006631;GO:0032787" "small molecule metabolic process" 0.984586635756627
-166 0.434657634891993 3 18 "GO:0046903;GO:0001696;GO:0022600;GO:0046717" "secretion" 0.665078549774495
-425 0.0594208753177948 2 16 "GO:0048468" "cell development" 0.251548372178665
-19 0.956004086408969 2 7 "GO:0048585" "negative regulation of response to stimulus" 0.994416618429758
-235 0.432869461716059 3 9 "GO:0048871;GO:0003091;GO:0050891;GO:0030104;GO:0050878" "multicellular organismal homeostasis" 0.665078549774495
-708 0.053950488816257 2 6 "GO:0050727" "regulation of inflammatory response" 0.244704002845166
-234 0.411338146973906 2 10 "GO:0050912;GO:0050907;GO:0009593;GO:0050906;GO:0051606" "detection of stimulus" 0.665078549774495
-120 0.149882697437444 1 122 "GO:0051179;GO:0051234;GO:0006810" "localization" 0.397891545801735
281 0.037157261798969 2 45 "GO:0051656;GO:0051640;GO:0008104;GO:0033036;GO:0006886;GO:0015031;GO:0046907;GO:0015833;GO:0045184;GO:0042886" "protein localization" 0.189341186853421
-353 0.239643231516034 1 9 "GO:0051704;GO:0051707;GO:0043207" "multi-organism process" 0.524776094678829
38 0.723395394252048 2 70 "GO:0051726" "regulation of cell cycle" 0.879939239066319
315 0.433003989948992 3 5 "GO:0071695;GO:0021700" "anatomical structure maturation" 0.665078549774495
701 0.0561394819250572 3 6 "GO:0090066;GO:0003056;GO:0006940;GO:0019229;GO:0006937;GO:0090257;GO:0097746;GO:0035296;GO:0050880;GO:0035150;GO:0003018" "regulation of anatomical structure size" 0.245852213947664
283 0.194886960031765 3 17 "GO:0090305" "nucleic acid phosphodiester bond hydrolysis" 0.475973921616042
-6 0.970926462088898 5 28 "GO:1901605;GO:0007288;GO:0035082;GO:0000025;GO:0046352;GO:0009313;GO:0044275;GO:0001659;GO:0051705;GO:0002285;GO:0002366;GO:0002042;GO:0043534;GO:0043542;GO:0010631;GO:0001738;GO:0007507;GO:0000454;GO:0009306;GO:0042462;GO:0042461" "morphogenesis of a polarized epithelium" 0.994416618429758
94 0.101348589855099 6 271 "GO:1903046;GO:0008033;GO:0006399;GO:0001933;GO:0031400;GO:0042326;GO:0032269;GO:0051248;GO:0045936;GO:0010563;GO:0000184;GO:0000381;GO:0048024;GO:0043484;GO:0050684;GO:1903311;GO:0000723;GO:0032200;GO:0000079;GO:0071900;GO:1904029;GO:0045859;GO:0043549;GO:0051338;GO:0050790;GO:0065009;GO:0009451;GO:0002088;GO:0001775;GO:0001568;GO:0006400;GO:0000413;GO:0018208;GO:0018193;GO:0002252" "RNA modification" 0.306458831228514
