"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
351 0.435148697202417 3 4 "GO:0001554" "luteolysis" 0.665829934273578
-150 0.222493269291104 3 54 "GO:0001558;GO:0040008;GO:0051128" "regulation of cellular component organization" 0.47094408666617
-273 0.211507688029907 5 17 "GO:0001561;GO:0009062;GO:0019395;GO:0044242;GO:0072329;GO:0016042;GO:0046395;GO:0016054;GO:0044282;GO:0034440;GO:0055114" "carboxylic acid catabolic process" 0.47094408666617
32 0.646703534411403 3 181 "GO:0001578;GO:0007283;GO:0048232;GO:0007276;GO:0048609;GO:0010842;GO:0008217;GO:0000012;GO:0007389;GO:0042127;GO:0001731;GO:0001835;GO:0035188;GO:0071684;GO:0000002;GO:0002221;GO:0002758;GO:0002757;GO:0002764;GO:0048598;GO:0000380;GO:0003180;GO:0003179;GO:0000076;GO:0001657;GO:0072164;GO:0035295;GO:0072163;GO:0072073;GO:0060429;GO:0009888;GO:0001755;GO:0001667;GO:0016192;GO:0002092;GO:0048260;GO:0045807;GO:0051050;GO:0051130;GO:0001936;GO:0050678;GO:0001678;GO:0042593;GO:0033500;GO:0003429;GO:0003414;GO:0003422;GO:0090171;GO:0060536;GO:0009887;GO:0001990;GO:0003044;GO:0050886;GO:0003073;GO:0001656;GO:0002780;GO:0002777;GO:0002062;GO:0003143;GO:0060562" "ameboidal-type cell migration" 0.756647167884133
-252 0.263597423595587 3 16 "GO:0001654;GO:0007423" "sensory organ development" 0.50589154858448
-130 0.264386222803246 4 61 "GO:0001666;GO:0036293;GO:0070482;GO:0009628" "response to oxygen levels" 0.50589154858448
128 0.776632577270291 9 4 "GO:0001682;GO:0099116;GO:0034471;GO:0000966" "ncRNA 5'-end processing" 0.821936144277725
-415 0.126710710764529 3 11 "GO:0001692;GO:0006576;GO:0042133;GO:0052803;GO:0097164;GO:0044106;GO:0009308" "neurotransmitter metabolic process" 0.33525542223115
-251 0.460618759308896 2 7 "GO:0001704" "formation of primary germ layer" 0.688218616849762
32 0.736866457699144 4 94 "GO:0001709;GO:0001825;GO:0001952;GO:0010810;GO:0030155;GO:0001958;GO:0036075;GO:0002091;GO:0048261;GO:0045806;GO:0051051;GO:0051129;GO:0001768;GO:0001767;GO:0030010;GO:0007163;GO:0001676;GO:0001756;GO:0009952;GO:0035282;GO:0003002;GO:0002230;GO:0050691;GO:0050688;GO:0000050;GO:0019627;GO:0071941;GO:0031667;GO:0009991;GO:0003382;GO:0002520;GO:0002011;GO:0001938;GO:0050679;GO:0008284;GO:0009966;GO:0010646;GO:0001954;GO:0010811;GO:0045785;GO:0000018;GO:0051052;GO:0030488;GO:0002021;GO:0000492;GO:0000491;GO:0003050" "segmentation" 0.786403698552868
1340 7.88149835454149e-07 2 11 "GO:0001732" "formation of cytoplasmic translation initiation complex" 2.00190058205354e-05
-199 0.0774077543600653 2 65 "GO:0001764;GO:0016477;GO:0048870;GO:0040011" "locomotion" 0.233554501188403
389 0.333107956472743 3 5 "GO:0001782" "B cell homeostasis" 0.579973605397051
142 0.601624476709518 3 11 "GO:0001817" "regulation of cytokine production" 0.756647167884133
-457 0.255647067242882 2 5 "GO:0001818;GO:0051241" "negative regulation of cytokine production" 0.50589154858448
329 0.333370655070746 2 7 "GO:0001819;GO:0051240" "positive regulation of multicellular organismal process" 0.579973605397051
-193 0.0317340883123564 2 103 "GO:0001822;GO:0048513" "animal organ development" 0.134340973855642
832 0.0234475136371868 2 6 "GO:0001824" "blastocyst development" 0.107249214118716
190 0.67275988071731 3 4 "GO:0001836;GO:0008637" "apoptotic mitochondrial changes" 0.756647167884133
431 0.0554322176309003 4 16 "GO:0001889;GO:0048732" "gland development" 0.195552545531232
-500 0.0790775082763884 5 10 "GO:0001916;GO:0001912;GO:0001914;GO:0002711;GO:0001910;GO:0031343;GO:0031341;GO:0002854;GO:0002842;GO:0002852;GO:0002839;GO:0002840;GO:0002836;GO:0002837;GO:0002834" "positive regulation of T cell mediated cytotoxicity" 0.233554501188403
-248 0.255722507767728 2 17 "GO:0001921;GO:0001919;GO:0023056;GO:0023051" "regulation of signaling" 0.50589154858448
-267 0.0409998029229359 3 48 "GO:0001934;GO:0031401;GO:0042327;GO:0032270;GO:0045937;GO:0031325;GO:0051247;GO:0009893;GO:0048522;GO:0010604;GO:0051173;GO:0010562" "positive regulation of cellular process" 0.162717967850402
94 0.799137812944092 3 6 "GO:0001947" "heart looping" 0.831889362654915
-446 0.189433648089623 2 7 "GO:0001964;GO:0050905" "startle response" 0.445519876062632
-810 0.0716871908544858 2 4 "GO:0001974;GO:0048771" "blood vessel remodeling" 0.233442903551787
126 0.691110799012279 2 8 "GO:0001975;GO:0009410;GO:0009636;GO:0014075;GO:0097366;GO:0010243;GO:0010033;GO:1901698;GO:0042493" "response to organic substance" 0.756647167884133
576 0.199994349295763 5 4 "GO:0002026" "regulation of the force of heart contraction" 0.461805133828398
-374 0.308856215215359 2 6 "GO:0002064" "epithelial cell development" 0.552461117357051
248 0.499287007623342 5 6 "GO:0002084;GO:0035601;GO:0042159;GO:0098734;GO:0098732;GO:0030163;GO:0042157" "macromolecule deacylation" 0.712041972477258
-88 0.620110838181421 5 26 "GO:0002090;GO:0048259;GO:0030100;GO:0060627;GO:0051049;GO:0032879" "regulation of localization" 0.756647167884133
-276 0.0599485842675275 2 38 "GO:0002098;GO:0002097;GO:0001736;GO:0007164;GO:0001570" "vasculogenesis" 0.20576946491827
-453 0.000684599436606325 2 46 "GO:0002218;GO:0002253;GO:0045089;GO:0050778;GO:0002833;GO:0031349;GO:0032103;GO:0043902;GO:0045088;GO:0050776;GO:0002684;GO:0048584;GO:0002831;GO:0031347;GO:0032101;GO:0043900;GO:0080134" "regulation of immune response" 0.00668800988069256
-37 0.505422662201861 2 294 "GO:0002244;GO:0000082;GO:0044843;GO:0001649;GO:0051641;GO:0071702;GO:0071705;GO:0051649;GO:0000956;GO:0006402;GO:0006401;GO:0034655;GO:0044265;GO:0019439;GO:0044270;GO:0046700;GO:1901361;GO:0002009;GO:0048729;GO:0001894" "hematopoietic progenitor cell differentiation" 0.712041972477258
-532 0.000602403759571794 2 34 "GO:0002250;GO:0006955" "immune response" 0.00637543978880149
-354 0.238161627823881 2 9 "GO:0002260;GO:0001776;GO:0048872" "leukocyte homeostasis" 0.495844700551359
987 0.0282189713581175 3 4 "GO:0002357;GO:0002347" "defense response to tumor cell" 0.123579633188997
-186 4.78296861326344e-07 1 795 "GO:0002376;GO:0007605;GO:0050954;GO:0007600;GO:0050877;GO:0001501;GO:0048731;GO:0022414;GO:0007165;GO:0003341;GO:0007018;GO:0006796;GO:0006793;GO:0000278;GO:0007049;GO:0001932;GO:0031399;GO:0042325;GO:0032268;GO:0051246;GO:0019220;GO:0051174;GO:0048518;GO:0000165;GO:0023014;GO:0035556;GO:0006468;GO:0016310;GO:0051276;GO:0001701;GO:0043009;GO:0009792;GO:0009790;GO:0007275;GO:0051239;GO:0008016;GO:1903522;GO:0044057;GO:0000902;GO:0032989;GO:0002027" "system development" 1.51859253471114e-05
-426 0.180953851568408 5 8 "GO:0002456;GO:0002449;GO:0002460;GO:0002443;GO:0001913;GO:0001909;GO:0001906" "adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains" 0.445519876062632
315 0.434174008291096 3 5 "GO:0002526;GO:0006954" "inflammatory response" 0.665829934273578
-395 0.00109998047369834 2 56 "GO:0002682;GO:0048583" "regulation of response to stimulus" 0.00940475464782926
-189 0.637829404690517 2 5 "GO:0002683" "negative regulation of immune system process" 0.756647167884133
-308 0.0945141784841916 4 24 "GO:0002697" "regulation of immune effector process" 0.266740014833163
-211 0.349248786484892 4 16 "GO:0002708;GO:0002824;GO:0002705;GO:0002706;GO:0002699;GO:0002703;GO:0002822;GO:0002819;GO:0002821;GO:0002709" "positive regulation of immune effector process" 0.591394611781084
-95 0.681871126641855 2 15 "GO:0002931" "response to ischemia" 0.756647167884133
91 0.605647045276007 2 26 "GO:0003006" "developmental process involved in reproduction" 0.756647167884133
-202 0.652963952895203 3 4 "GO:0003012" "muscle system process" 0.756647167884133
-329 0.103107742833263 2 20 "GO:0003014" "renal system process" 0.278610283826051
-535 0.00366491390483136 5 24 "GO:0003333;GO:0006865;GO:1905039;GO:0046942;GO:0098656;GO:1903825;GO:0015711;GO:0015849;GO:0006820;GO:0034220;GO:0055085;GO:0006811" "ion transport" 0.0258580036618657
-165 0.543550966556971 2 11 "GO:0003360" "brainstem development" 0.712041972477258
-446 0.0103001992220174 2 27 "GO:0005975;GO:0016052;GO:0000272;GO:0005976" "carbohydrate metabolic process" 0.0654062650598105
43 0.650664888466552 2 92 "GO:0006281;GO:0006974;GO:0033554;GO:0051716;GO:0006310;GO:0000724;GO:0000725;GO:0006302" "cellular response to stimulus" 0.756647167884133
445 1.39770899613117e-05 2 79 "GO:0006364;GO:0016072;GO:0034470;GO:0034660" "ncRNA processing" 0.000295848404181098
553 2.35012123897855e-20 2 245 "GO:0006396;GO:0000375;GO:0008380;GO:0016071;GO:0000398;GO:0000377;GO:0006397" "RNA processing" 2.98465397350276e-18
244 0.294521199308498 3 15 "GO:0006520;GO:1901565" "organonitrogen compound catabolic process" 0.542089743654772
499 0.215213967072785 3 5 "GO:0006790;GO:0000098;GO:0000096;GO:0009063;GO:0044273" "sulfur compound metabolic process" 0.47094408666617
-138 0.68445225699263 7 7 "GO:0006879;GO:0046916;GO:0055072;GO:0006875;GO:0055076;GO:0030003;GO:0055065;GO:0006873;GO:0055080;GO:0098771;GO:0050801" "ion homeostasis" 0.756647167884133
-285 0.52646874367767 3 4 "GO:0006915;GO:0012501;GO:0008219" "apoptotic process" 0.712041972477258
-154 0.0141540092460568 2 220 "GO:0006950" "response to stress" 0.0820111741996069
-405 0.00243503687386316 2 46 "GO:0006952;GO:0007610;GO:0001662;GO:0002209;GO:0042596;GO:0033555" "defense response" 0.0181911578223895
159 0.266887667363466 2 40 "GO:0007005" "mitochondrion organization" 0.50589154858448
-322 0.343571313937852 2 7 "GO:0007154" "cell communication" 0.589642660406854
-226 0.538473475515042 2 6 "GO:0007155;GO:0022610" "cell adhesion" 0.712041972477258
-305 0.406142934109315 4 6 "GO:0007166" "cell surface receptor signaling pathway" 0.661284008101064
-590 0.0491568335382449 2 9 "GO:0007186" "G protein-coupled receptor signaling pathway" 0.178369081695917
-252 0.530561163232461 4 5 "GO:0007268;GO:0098916;GO:0099537;GO:0099536;GO:0007267;GO:0023052" "trans-synaptic signaling" 0.712041972477258
50 0.891652159470287 2 6 "GO:0008285;GO:0001937;GO:0050680" "negative regulation of cell population proliferation" 0.898728763910527
-302 0.14475334703516 2 19 "GO:0009605" "response to external stimulus" 0.375177042315619
200 0.48265561049534 2 10 "GO:0009607" "response to biotic stimulus" 0.70687625431902
298 0.458256852643404 3 5 "GO:0010035" "response to inorganic substance" 0.688218616849762
-192 0.669917560114448 3 4 "GO:0010529;GO:0010528" "regulation of transposition" 0.756647167884133
190 0.0167207003120559 4 134 "GO:0019725;GO:0001843;GO:0060606;GO:0035148;GO:0000245;GO:0000132;GO:0040001;GO:0051294;GO:0051293;GO:1902850;GO:0051653;GO:0000722;GO:0006312;GO:0000289;GO:0000904;GO:0000038;GO:0055082;GO:0048878;GO:0002265;GO:0002263;GO:0048143;GO:0061900;GO:0001510;GO:0043414;GO:0032259;GO:0000706;GO:0000729" "cell activation involved in immune response" 0.090266892865232
-156 0.549449711045443 2 12 "GO:0022412" "cellular process involved in reproduction in multicellular organism" 0.712041972477258
47 0.851305867821837 2 13 "GO:0022602;GO:0048511" "ovulation cycle process" 0.864926761706986
565 3.24615264783121e-15 3 166 "GO:0022607;GO:0071826;GO:0043933;GO:0022618;GO:0034622;GO:0065003" "cellular component assembly" 2.06130693137282e-13
-135 0.67203844818729 3 8 "GO:0030098;GO:0002521;GO:0046649;GO:0045321" "leukocyte differentiation" 0.756647167884133
-119 0.000408628575957815 3 1091 "GO:0030154;GO:0042592;GO:0000209;GO:0016567;GO:0032446;GO:0070647;GO:0000226;GO:0007010;GO:0006928;GO:0006259;GO:0044772;GO:0044770;GO:0001525;GO:0000086;GO:0044839;GO:0044255;GO:0006629;GO:0009653;GO:0060249;GO:0000281;GO:0061640;GO:0000910;GO:0001523;GO:0016101;GO:0006721;GO:0006720;GO:0003013;GO:0003017" "lipid metabolic process" 0.00518958291466425
-370 0.0225966738481135 2 31 "GO:0030258;GO:0002933" "lipid modification" 0.107249214118716
672 0.00975413968548682 4 12 "GO:0031118;GO:0000154;GO:0001522" "rRNA modification" 0.0651987231608856
252 0.575165963527708 4 4 "GO:0033043" "regulation of organelle organization" 0.737839165333524
338 0.175759771990932 4 13 "GO:0034654;GO:0018130;GO:0019438;GO:1901362;GO:0000731;GO:0071897" "heterocycle biosynthetic process" 0.445519876062632
-319 0.428051809770229 1 5 "GO:0040007" "growth" 0.665829934273578
-287 0.0765421314280062 2 31 "GO:0042221;GO:0000302;GO:0006979;GO:1901700" "response to chemical" 0.233554501188403
-350 0.303756328395909 3 7 "GO:0042445;GO:0010817" "regulation of hormone levels" 0.551100767232578
108 0.206417499855437 2 115 "GO:0044248;GO:0009056;GO:1901575;GO:0009057" "catabolic process" 0.468125401457866
568 2.02959753569837e-11 2 117 "GO:0044271;GO:0044249;GO:1901576;GO:0009058;GO:1901566;GO:0043604;GO:0043603;GO:0002181;GO:0006412;GO:0034645;GO:0043043;GO:0009059;GO:0006518" "cellular amide metabolic process" 8.5919629011231e-10
47 0.688775785335282 2 60 "GO:0044281;GO:0019752;GO:0043436;GO:0006082;GO:0006631;GO:0032787" "small molecule metabolic process" 0.756647167884133
-363 0.0875177949046499 4 18 "GO:0046903;GO:0001696;GO:0022600;GO:0046717" "secretion" 0.252608180747512
-449 0.0464118032823734 3 16 "GO:0048468" "cell development" 0.174838572972366
-87 0.798237409645927 2 7 "GO:0048585" "negative regulation of response to stimulus" 0.831889362654915
113 0.705548202624954 3 9 "GO:0048871;GO:0003091;GO:0050891;GO:0030104;GO:0050878" "multicellular organismal homeostasis" 0.765851467806574
-755 0.0397441351059203 5 6 "GO:0050727" "regulation of inflammatory response" 0.162717967850402
-528 0.063578929409436 4 10 "GO:0050912;GO:0050907;GO:0009593;GO:0050906;GO:0051606" "detection of stimulus" 0.21248747460522
-289 0.000501073257702959 1 122 "GO:0051179;GO:0051234;GO:0006810" "localization" 0.00578511852075234
123 0.3608928968929 3 45 "GO:0051656;GO:0051640;GO:0008104;GO:0033036;GO:0046907;GO:0006886;GO:0015031;GO:0015833;GO:0045184;GO:0042886" "protein localization" 0.60307102507103
-398 0.18509409811284 1 9 "GO:0051704;GO:0051707;GO:0043207" "multi-organism process" 0.445519876062632
22 0.837691616569815 2 70 "GO:0051726" "regulation of cell cycle" 0.857958349228762
251 0.532521973461157 2 5 "GO:0071695;GO:0021700" "anatomical structure maturation" 0.712041972477258
221 0.547218271780933 2 6 "GO:0090066;GO:0003056;GO:0006940;GO:0019229;GO:0006937;GO:0090257;GO:0097746;GO:0035296;GO:0050880;GO:0035150;GO:0003018" "regulation of anatomical structure size" 0.712041972477258
521 0.017058310462721 2 17 "GO:0090305" "nucleic acid phosphodiester bond hydrolysis" 0.090266892865232
40 0.814659977863255 6 28 "GO:1901605;GO:0007288;GO:0035082;GO:0000025;GO:0046352;GO:0009313;GO:0044275;GO:0001659;GO:0051705;GO:0002285;GO:0002366;GO:0002042;GO:0043534;GO:0043542;GO:0010631;GO:0001738;GO:0007507;GO:0000454;GO:0009306;GO:0042462;GO:0042461" "morphogenesis of a polarized epithelium" 0.841152985273442
114 0.046807177016224 5 271 "GO:1903046;GO:0008033;GO:0006399;GO:0001933;GO:0031400;GO:0042326;GO:0032269;GO:0051248;GO:0045936;GO:0010563;GO:0000184;GO:0000381;GO:0048024;GO:0043484;GO:0050684;GO:1903311;GO:0000723;GO:0032200;GO:0000079;GO:0071900;GO:1904029;GO:0045859;GO:0043549;GO:0051338;GO:0050790;GO:0065009;GO:0009451;GO:0002088;GO:0001775;GO:0001568;GO:0006400;GO:0000413;GO:0018208;GO:0018193;GO:0002252" "RNA modification" 0.174838572972366
