"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
8 0.921588217782195 2 246 "GO:0004722;GO:0001530;GO:0002162;GO:0016627;GO:0000339;GO:0001099;GO:0001098;GO:0016651;GO:0000062;GO:0050662;GO:1901567;GO:1901681;GO:0048037;GO:0008483;GO:0016769;GO:0035091;GO:0000993;GO:0043175;GO:0070063;GO:0016209;GO:0005452;GO:0016831;GO:0016830;GO:0000253;GO:0050145;GO:0005520;GO:0019838;GO:0004689;GO:0004683;GO:0003697;GO:0004017;GO:0005041;GO:0030228;GO:0003714;GO:0001849;GO:0001846;GO:0001848" "calmodulin-dependent protein kinase activity" 0.982977109575237
-460 0.429738048024185 2 4 "GO:0004745" "retinol dehydrogenase activity" 0.887096922854382
52 0.814335842706646 5 28 "GO:0004768;GO:0016215;GO:0004618;GO:0016774;GO:0016417;GO:0004736;GO:0005200;GO:0003854;GO:0052745;GO:0003680;GO:0004573;GO:0015926;GO:0005179;GO:0004633;GO:0000179;GO:0008170;GO:0016433;GO:0008649;GO:0140102;GO:0002083;GO:0002094;GO:0005521" "pyruvate carboxylase activity" 0.982977109575237
-174 0.637868233295898 2 10 "GO:0004771" "sterol esterase activity" 0.94535574733583
203 0.447400162528555 2 19 "GO:0004806" "triglyceride lipase activity" 0.887096922854382
-254 0.297628532573172 5 23 "GO:0004843;GO:0036459;GO:0019783;GO:0101005" "thiol-dependent ubiquitin-specific protease activity" 0.887096922854382
275 0.433611777396976 3 11 "GO:0004860;GO:0019210;GO:0019887;GO:0019207" "kinase regulator activity" 0.887096922854382
-150 0.797358423555941 4 4 "GO:0004862;GO:0030291" "cAMP-dependent protein kinase inhibitor activity" 0.982977109575237
-620 0.159486917972499 3 7 "GO:0004864;GO:0019212;GO:0019888;GO:0019208" "phosphatase inhibitor activity" 0.712209506422597
7 0.916478715060217 2 347 "GO:0004888;GO:0038023;GO:0060089;GO:0004930" "molecular transducer activity" 0.982977109575237
-338 0.411642438055261 4 8 "GO:0004890;GO:0016917" "GABA-A receptor activity" 0.887096922854382
787 0.17646018797061 3 4 "GO:0004952" "dopamine neurotransmitter receptor activity" 0.732122056473807
-193 0.56541467089516 2 12 "GO:0004966" "galanin receptor activity" 0.936172744971695
-242 0.61168402052312 4 6 "GO:0004970;GO:0022824;GO:0022835" "transmitter-gated ion channel activity" 0.94535574733583
-240 0.58599334833522 3 7 "GO:0004995" "tachykinin receptor activity" 0.936172744971695
309 0.235881482835094 2 20 "GO:0004997" "thyrotropin-releasing hormone receptor activity" 0.852970880247036
71 0.863497703116989 2 8 "GO:0005000" "vasopressin receptor activity" 0.982977109575237
-292 0.574629591016214 5 5 "GO:0005068;GO:0030159;GO:0030971;GO:0035591;GO:1990782" "receptor signaling complex adaptor activity" 0.936172744971695
316 0.587149427768138 4 4 "GO:0005125" "cytokine activity" 0.936172744971695
57 0.550860976203225 2 157 "GO:0005216;GO:0022839;GO:0015267;GO:0022836;GO:0022803" "channel activity" 0.936172744971695
-814 0.118044899059767 4 5 "GO:0005229;GO:0061778" "intracellular calcium activated chloride channel activity" 0.677022215195723
-100 0.639933121273485 2 30 "GO:0005230;GO:0005231" "extracellular ligand-gated ion channel activity" 0.94535574733583
-75 0.768794135817095 3 21 "GO:0005242;GO:0099094" "ligand-gated cation channel activity" 0.982977109575237
-403 0.167022402000467 5 16 "GO:0005245" "voltage-gated calcium channel activity" 0.712209506422597
-1033 0.0761069052748191 4 4 "GO:0005247;GO:0008308" "voltage-gated chloride channel activity" 0.63701340106872
-267 0.374668568814855 5 15 "GO:0005254;GO:0005253;GO:0015108" "anion channel activity" 0.887096922854382
133 0.122327197406211 3 192 "GO:0005261;GO:0015077;GO:0046873" "metal ion transmembrane transporter activity" 0.681537242691747
170 0.745018079394639 3 5 "GO:0005275" "amine transmembrane transporter activity" 0.982977109575237
287 0.393122399724338 3 12 "GO:0005283;GO:0005416" "amino acid:cation symporter activity" 0.887096922854382
-355 0.291703921697307 3 12 "GO:0005308;GO:0051184;GO:0072349" "cofactor transmembrane transporter activity" 0.887096922854382
1 0.998180703512389 2 8 "GO:0005310" "dicarboxylic acid transmembrane transporter activity" 0.999457455312157
-118 0.403232010030534 2 69 "GO:0005319;GO:0019205;GO:0016776;GO:0005355;GO:0015149;GO:0015145;GO:0051119" "nucleobase-containing compound kinase activity" 0.887096922854382
-56 0.892503550730951 2 8 "GO:0005326" "neurotransmitter transporter activity" 0.982977109575237
-45 0.724105221172019 2 87 "GO:0005342;GO:0008509" "anion transmembrane transporter activity" 0.982977109575237
-31 0.858767313646339 2 44 "GO:0005343;GO:0015370;GO:0015081" "sodium ion transmembrane transporter activity" 0.982977109575237
-122 0.797928381921899 2 6 "GO:0005362" "low-affinity glucose:sodium symporter activity" 0.982977109575237
-32 0.934428900802651 5 9 "GO:0005412" "glucose:sodium symporter activity" 0.982977109575237
994 0.0563108590901446 2 5 "GO:0005484" "SNAP receptor activity" 0.5228865486942
196 0.680701069489556 4 6 "GO:0005504" "fatty acid binding" 0.976005209929878
30 0.924052283995393 2 14 "GO:0005507" "copper ion binding" 0.982977109575237
39 0.488737094584431 2 498 "GO:0005524;GO:0008144;GO:0032559;GO:0035639;GO:0030554;GO:0032555;GO:0017076;GO:0032553;GO:0097367;GO:0016301;GO:0016772;GO:0004672;GO:0016773" "carbohydrate derivative binding" 0.927786667961548
175 0.651626944370127 4 9 "GO:0005537;GO:0048029;GO:0030246" "mannose binding" 0.948263090687872
593 0.107802267873168 3 10 "GO:0005542" "folic acid binding" 0.63701340106872
-53 0.843092261968682 2 19 "GO:0008134;GO:0001221;GO:0001222" "transcription factor binding" 0.982977109575237
-705 0.00030009387791185 2 36 "GO:0008168;GO:0016741" "transferase activity, transferring one-carbon groups" 0.05730296979258
-854 0.0380909925463691 2 8 "GO:0008171" "O-methyltransferase activity" 0.390962672145239
-1514 0.000587722767103385 2 7 "GO:0008173" "RNA methyltransferase activity" 0.05730296979258
-135 0.332524991510392 2 71 "GO:0008188;GO:0008528;GO:0001653" "peptide receptor activity" 0.887096922854382
105 0.840960684822933 3 5 "GO:0008194;GO:0046527" "glucosyltransferase activity" 0.982977109575237
250 0.240581530326087 3 30 "GO:0008484" "sulfuric ester hydrolase activity" 0.852970880247036
11 0.944041915403543 2 59 "GO:0015078;GO:0005402;GO:0015144;GO:0005351;GO:0015295" "carbohydrate transmembrane transporter activity" 0.982977109575237
-500 0.224939904335137 2 8 "GO:0015179;GO:0015173;GO:0005290;GO:0015174;GO:1901474" "L-amino acid transmembrane transporter activity" 0.844379021259817
506 0.331723245592072 4 5 "GO:0015207;GO:0005345;GO:0015205" "purine nucleobase transmembrane transporter activity" 0.887096922854382
105 0.786907493971016 5 9 "GO:0015216;GO:0015215;GO:0015605" "purine nucleotide transmembrane transporter activity" 0.982977109575237
-113 0.621098037544504 2 26 "GO:0015238" "drug transmembrane transporter activity" 0.94535574733583
-52 0.758337656493177 5 48 "GO:0015276;GO:0022834" "ligand-gated ion channel activity" 0.982977109575237
-398 0.444966616724969 5 5 "GO:0015355;GO:0008028;GO:0005332;GO:0005328;GO:0015185;GO:0140161" "secondary active monocarboxylate transmembrane transporter activity" 0.887096922854382
4 0.990687723810771 3 11 "GO:0015923;GO:0004559" "mannosidase activity" 0.999457455312157
-303 0.331254775158265 2 14 "GO:0015929;GO:0004563" "hexosaminidase activity" 0.887096922854382
68 0.746743155825863 2 31 "GO:0015932;GO:1901505;GO:0005337" "nucleobase-containing compound transmembrane transporter activity" 0.982977109575237
-287 0.238201839773469 5 23 "GO:0016408;GO:0004321;GO:0001607" "C-acyltransferase activity" 0.852970880247036
-133 0.704544423560082 6 11 "GO:0016411;GO:0008374;GO:0003841;GO:0042171;GO:0071617" "O-acyltransferase activity" 0.982977109575237
46 0.524389781471444 2 284 "GO:0016491" "oxidoreductase activity" 0.936172744971695
-97 0.450372283910686 2 83 "GO:0016616;GO:0016614" "oxidoreductase activity, acting on CH-OH group of donors" 0.887096922854382
875 0.093202388753389 2 5 "GO:0016624" "oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor" 0.63701340106872
-558 0.151024139312796 3 9 "GO:0016638;GO:0003884;GO:0016641" "oxidoreductase activity, acting on the CH-NH2 group of donors" 0.712209506422597
144 0.761845346907039 3 6 "GO:0016645;GO:0016646" "oxidoreductase activity, acting on the CH-NH group of donors" 0.982977109575237
-394 0.449562295352572 4 5 "GO:0016653" "oxidoreductase activity, acting on NAD(P)H, heme protein as acceptor" 0.887096922854382
315 0.0929270358214997 3 39 "GO:0016705" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen" 0.63701340106872
84 0.753148165444691 2 19 "GO:0016706;GO:0051213" "dioxygenase activity" 0.982977109575237
203 0.601254730867595 3 9 "GO:0016755;GO:0000048" "transferase activity, transferring amino-acyl groups" 0.94535574733583
-2 0.990378483392395 2 42 "GO:0016758;GO:0016757;GO:0000030" "transferase activity, transferring glycosyl groups" 0.999457455312157
0 0.999457455312157 2 10 "GO:0016763" "transferase activity, transferring pentosyl groups" 0.999457455312157
20 0.922010134791597 2 33 "GO:0016779" "nucleotidyltransferase activity" 0.982977109575237
-36 0.623825642359519 2 273 "GO:0016788" "hydrolase activity, acting on ester bonds" 0.94535574733583
29 0.934472533951043 3 11 "GO:0016790" "thiolester hydrolase activity" 0.982977109575237
81 0.166090398634784 2 440 "GO:0016791;GO:0042578;GO:0003779;GO:0008092;GO:0005201;GO:0004674;GO:0005096;GO:0008047;GO:0030695;GO:0030234;GO:0060589" "extracellular matrix structural constituent" 0.712209506422597
427 0.369028128719853 2 6 "GO:0016799" "hydrolase activity, hydrolyzing N-glycosyl compounds" 0.887096922854382
-182 0.484962764591145 3 20 "GO:0016810" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds" 0.927786667961548
-153 0.66378200988128 2 11 "GO:0016811" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides" 0.958796236495182
-385 0.381670864488683 2 7 "GO:0016814;GO:0019239;GO:0004000" "deaminase activity" 0.887096922854382
367 0.0214884010126574 2 54 "GO:0016829" "lyase activity" 0.374046442487783
114 0.686974478413225 4 17 "GO:0016836;GO:0016835" "carbon-oxygen lyase activity" 0.977810388982328
92 0.614408103975248 5 41 "GO:0016840;GO:0001587;GO:0005222;GO:0005221;GO:0005217;GO:0043855;GO:0004596;GO:0034212;GO:0016702;GO:0016701;GO:0000721;GO:0005544;GO:0004622" "peptide N-acetyltransferase activity" 0.94535574733583
412 0.289098759900707 3 9 "GO:0016846" "carbon-sulfur lyase activity" 0.887096922854382
404 0.0309057049323988 2 39 "GO:0016853;GO:0016860" "isomerase activity" 0.374046442487783
713 0.105236525576001 4 7 "GO:0016857;GO:0016854" "racemase and epimerase activity" 0.63701340106872
145 0.761043092351665 4 6 "GO:0016861" "intramolecular oxidoreductase activity, interconverting aldoses and ketoses" 0.982977109575237
17 0.974546637248198 4 5 "GO:0016863" "intramolecular oxidoreductase activity, transposing C=C bonds" 0.994955990907846
174 0.359341217673083 2 38 "GO:0016874" "ligase activity" 0.887096922854382
-34 0.894980786581002 2 20 "GO:0016877;GO:0004467;GO:0015645;GO:0016405;GO:0016878" "ligase activity, forming carbon-sulfur bonds" 0.982977109575237
284 0.490593005509028 4 8 "GO:0016884;GO:0016879" "ligase activity, forming carbon-nitrogen bonds" 0.927786667961548
194 0.435573507614785 3 22 "GO:0016903" "oxidoreductase activity, acting on the aldehyde or oxo group of donors" 0.887096922854382
7 0.933321179142082 3 177 "GO:0017111;GO:0016462;GO:0016818;GO:0016817;GO:0003924" "hydrolase activity, acting on acid anhydrides" 0.982977109575237
89 0.829219747747177 5 8 "GO:0017169;GO:0016780" "phosphotransferase activity, for other substituted phosphate groups" 0.982977109575237
281 0.30655598303133 4 18 "GO:0019200;GO:0004065" "carbohydrate kinase activity" 0.887096922854382
95 0.340248066990527 2 143 "GO:0019206;GO:0016717;GO:0016709;GO:0016634;GO:0016868;GO:0016866;GO:0000248;GO:0070704;GO:0005539;GO:0004029;GO:0016620;GO:0005545;GO:0000254;GO:0016668;GO:0015036;GO:0016667;GO:0004587;GO:0016885;GO:0001968;GO:0004812;GO:0016875;GO:0000016;GO:0003995;GO:0004623;GO:0004190;GO:0070001;GO:0000182;GO:0042802;GO:0005044;GO:0005227;GO:0048018;GO:0030545;GO:0005502;GO:0016918;GO:0005112;GO:0005246;GO:0099106;GO:0016247;GO:0004791;GO:0000340" "oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor" 0.887096922854382
-355 0.361221644432585 3 9 "GO:0019901;GO:0019900" "kinase binding" 0.887096922854382
117 0.360559907948456 2 84 "GO:0022804;GO:0015291;GO:0015294;GO:0015293" "active transmembrane transporter activity" 0.887096922854382
-108 0.410454682072228 4 80 "GO:0022843;GO:0005244;GO:0022832;GO:0015085;GO:0005262" "voltage-gated ion channel activity" 0.887096922854382
76 0.276540182280689 3 298 "GO:0022890;GO:0015075;GO:0015318;GO:0008324" "ion transmembrane transporter activity" 0.887096922854382
163 0.494819556246159 2 24 "GO:0030594;GO:0004993;GO:0008227;GO:0099528;GO:0099589" "neurotransmitter receptor activity" 0.927786667961548
120 0.785871371785359 2 7 "GO:0030674;GO:0060090" "protein binding, bridging" 0.982977109575237
229 0.356806020615092 4 22 "GO:0031406;GO:0043177" "carboxylic acid binding" 0.887096922854382
-49 0.888819354520776 2 11 "GO:0033293;GO:0001972" "monocarboxylic acid binding" 0.982977109575237
-223 0.589133587587006 4 8 "GO:0033764;GO:0016229;GO:0004303" "steroid dehydrogenase activity" 0.936172744971695
597 0.251819114283972 3 5 "GO:0042623;GO:0016887;GO:0004176" "ATPase activity, coupled" 0.876870130095974
-94 0.562052666304395 2 52 "GO:0046914;GO:0005506" "transition metal ion binding" 0.936172744971695
12 0.970580117565624 5 12 "GO:0046915;GO:0005385;GO:0072509" "transition metal ion transmembrane transporter activity" 0.994955990907846
-24 0.893132478544094 3 43 "GO:0046943;GO:0008514;GO:0015171" "organic anion transmembrane transporter activity" 0.982977109575237
-14 0.909532034047782 4 86 "GO:0052689;GO:0016298" "carboxylic ester hydrolase activity" 0.982977109575237
137 0.813991039821508 2 4 "GO:0052866" "phosphatidylinositol phosphate phosphatase activity" 0.982977109575237
469 0.367551354227161 4 5 "GO:0070567" "cytidylyltransferase activity" 0.887096922854382
494 0.0380937988244079 2 24 "GO:0072341;GO:0019842" "vitamin binding" 0.390962672145239
-82 0.778104741032331 2 16 "GO:0090079;GO:0045182" "translation regulator activity, nucleic acid binding" 0.982977109575237
277 0.166766406251945 2 34 "GO:0140097" "catalytic activity, acting on DNA" 0.712209506422597
137 0.590508962212915 2 21 "GO:0140101" "catalytic activity, acting on a tRNA" 0.936172744971695
233 0.572265833084076 4 8 "GO:1901981;GO:0005546;GO:1902936" "phosphatidylinositol phosphate binding" 0.936172744971695
